"Common Name","Scientific Name","Number of Records"
"bouncingbet","Saponaria officinalis","91"
"corn gromwell","Buglossoides arvensis","91"
"yellow rocket","Barbarea vulgaris","91"
"Canadian horseweed","Erigeron canadensis","90"
"thymeleaf sandwort","Arenaria serpyllifolia","89"
"yellow nutsedge","Cyperus esculentus","89"
"meadow fescue","Festuca pratensis","88"
"birdsrape mustard","Brassica rapa","88"
"wild garlic","Allium vineale","88"
"curly dock","Rumex crispus","88"
"cutleaf evening-primrose","Oenothera laciniata","87"
"goosegrass","Eleusine indica","87"
"purple cudweed","Gamochaeta purpurea","87"
"timothy","Phleum pratense","87"
"shepherd's-purse","Capsella bursa-pastoris","86"
"dallisgrass","Paspalum dilatatum","86"
"tall lettuce","Lactuca canadensis","86"
"common mouse-ear chickweed","Cerastium fontanum","86"
"sulfur cinquefoil","Potentilla recta","86"
"moth mullein","Verbascum blattaria","86"
"green foxtail","Setaria viridis","86"
"common cocklebur","Xanthium strumarium","85"
"Korean lespedeza","Kummerowia stipulacea","85"
"redtop","Agrostis gigantea","85"
"fire ants","Solenopsis spp.","84"
"curly dock","Rumex crispus ssp. crispus","84"
"bristly locust","Robinia hispida","82"
"sugarcane aphid","Melanaphis sacchari","82"
"ivy","Hedera spp.","82"
"green bristlegrass","Setaria viridis var. viridis","81"
"field brome","Bromus arvensis","80"
"black medic","Medicago lupulina","80"
"pitted morning-glory","Ipomoea lacunosa","80"
"peppermint","Mentha x piperita","79"
"white poplar","Populus alba","79"
"spreading hedgeparsley","Torilis arvensis","79"
"kudzu","Pueraria montana","78"
"large crabgrass","Digitaria sanguinalis","77"
"spanishneedles","Bidens bipinnata","77"
"common St. Johnswort","Hypericum perforatum","76"
"bull thistle","Cirsium vulgare","74"
"fall armyworm","Spodoptera frugiperda","73"
"pale smartweed","Polygonum lapathifolium","72"
"mexicantea","Dysphania ambrosioides","72"
"spreading hedgeparsley","Torilis arvensis ssp. arvensis","72"
"field madder","Sherardia arvensis","71"
"bristlegrass","Setaria spp.","71"
"star-of-Bethlehem","Ornithogalum umbellatum","71"
"leatherleaf mahonia","Mahonia bealei","71"
"eastern white pine","Pinus strobus","70"
"spotted knapweed","Centaurea stoebe ssp. micranthos","70"
"Canada bluegrass","Poa compressa","69"
"spruce beetle","Dendroctonus rufipennis","69"
"red morning-glory","Ipomoea coccinea","69"
"Eurasian watermilfoil","Myriophyllum spicatum","69"
"everlasting peavine","Lathyrus latifolius","68"
"Japanese clover","Kummerowia striata","67"
"cucurbit downy mildew","Pseudoperonospora cubensis","67"
"catchweed bedstraw","Galium aparine","67"
"spiny sowthistle","Sonchus asper","66"
"trifoliate orange","Citrus trifoliata","66"
"osage-orange","Maclura pomifera","65"
"Oriental lady's thumb","Persicaria longiseta","65"
"ivyleaf morning-glory","Ipomoea hederacea","65"
"stinking chamomile","Anthemis cotula","63"
"Elaeagnus","Elaeagnus spp.","63"
"sicklepod","Senna obtusifolia","62"
"common teasel","Dipsacus fullonum","62"
"creeping yellow loosestrife, creeping Jenny","Lysimachia nummularia","60"
"thymeleaf speedwell","Veronica serpyllifolia","60"
"coltsfoot","Tussilago farfara","60"
"bermudagrass","Cynodon dactylon","59"
"chicory","Cichorium intybus","59"
"common velvetgrass","Holcus lanatus","59"
"prickly lettuce","Lactuca serriola","59"
"sticky chickweed","Cerastium glomeratum","58"
"jimsonweed","Datura stramonium","58"
"stinkgrass","Eragrostis cilianensis","58"
"common burdock, lesser burdock","Arctium minus","58"
"parrotfeather","Myriophyllum aquaticum","58"
"hedge mustard","Sisymbrium officinale","58"
"tawny daylily","Hemerocallis fulva","57"
"fire ant decapitating fly","Pseudacteon curvatus","57"
"creeping bentgrass","Agrostis stolonifera","57"
"water speedwell","Veronica anagallis-aquatica","56"
"winged burning bush","Euonymus alatus","56"
"horsenettle","Solanum carolinense","56"
"spiny amaranth","Amaranthus spinosus","55"
"tall morning-glory","Ipomoea purpurea","55"
"northern catalpa","Catalpa speciosa","55"
"hairy galinsoga","Galinsoga quadriradiata","54"
"common yarrow","Achillea millefolium","54"
"common ragweed","Ambrosia artemisiifolia","53"
"field pennycress","Thlaspi arvense","52"
"bigroot morning-glory","Ipomoea pandurata","51"
"cornflower","Centaurea cyanus","50"
"poison hemlock","Conium maculatum","50"
"Kummerowia","Kummerowia","50"
"brittleleaf naiad","Najas minor","49"
"common purslane","Portulaca oleracea","49"
"alligatorweed","Alternanthera philoxeroides","49"
"ivyleaf speedwell","Veronica hederifolia","49"
"giant ragweed","Ambrosia trifida","48"
"smutgrass","Sporobolus indicus","48"
"thoroughwort pennycress","Microthlaspi perfoliatum","48"
"longleaf groundcherry","Physalis longifolia","47"
"cressleaf groundsel","Packera glabella","47"
"crimson clover","Trifolium incarnatum","47"
"bracted plantain","Plantago aristata","46"
"alsike clover","Trifolium hybridum","46"
"giant reed","Arundo donax","46"
"marsh dayflower","Murdannia keisak","46"
"spotted waterhemlock","Cicuta maculata","45"
"paper-mulberry","Broussonetia papyrifera","45"
"sweet vernalgrass","Anthoxanthum odoratum","44"
"hemp dogbane","Apocynum cannabinum","44"
"bulbous buttercup","Ranunculus bulbosus","44"
"lambsquarters","Chenopodium album","44"
"cutleaf geranium","Geranium dissectum","44"
"curly leaf pondweed","Potamogeton crispus","43"
"apple-of-Peru","Nicandra physalodes","43"
"hybrid imported fire ant","Solenopsis invicta x richteri","43"
"field pepperweed","Lepidium campestre","43"
"wild onion","Allium canadense","43"
"piedmont bedstraw","Cruciata pedemontana","43"
"yellow toadflax","Linaria vulgaris","43"
"toothed spurge","Euphorbia dentata","43"
"poverty brome","Bromus sterilis","42"
"field dodder","Cuscuta pentagona","42"
"smooth crabgrass","Digitaria ischaemum","42"
"fiveangled dodder","Cuscuta pentagona var. pentagona","42"
"weeping lovegrass","Eragrostis curvula","42"
"western salsify","Tragopogon dubius","42"
"thorny olive","Elaeagnus pungens","42"
"yellow foxtail","Setaria pumila","41"
"wild buckwheat","Fallopia convolvulus","41"
"shovel-headed garden worm","Bipalium kewense","41"
"fall panicum","Panicum dichotomiflorum","41"
"bittersweets","Celastrus spp.","40"
"european starling","Sturnus vulgaris","40"
"scarlet pimpernel","Anagallis arvensis","40"
"West Indian nightshade","Solanum ptychanthum","40"
"indigobush","Amorpha fruticosa","39"
"velvetleaf","Abutilon theophrasti","39"
"junglerice","Echinochloa colona","39"
"field horsetail","Equisetum arvense","39"
"rye brome","Bromus secalinus","38"
"wild four-o'clock","Mirabilis nyctaginea","38"
"big periwinkle","Vinca major","38"
"pale yellow iris, yellow flag iris","Iris pseudacorus","37"
"American bullfrog","Lithobates catesbeianus","37"
"garden vetch","Vicia sativa ssp. nigra","37"
"white campion","Silene latifolia","37"
"rose of Sharon","Hibiscus syriacus","36"
"white mulberry","Morus alba","36"
"field bindweed","Convolvulus arvensis","35"
"reed canarygrass","Phalaris arundinacea","35"
"nimblewill","Muhlenbergia schreberi","35"
"Virginia groundcherry","Physalis virginiana var. virginiana","35"
"Mahaleb cherry","Prunus mahaleb","35"
"hedge bindweed","Calystegia sepium","35"
"hairy cat's ear","Hypochaeris radicata","34"
"sweet autumn virginsbower","Clematis terniflora","34"
"wine raspberry","Rubus phoenicolasius","34"
"common dandelion","Taraxacum officinale ssp. officinale","34"
"southern crabgrass","Digitaria ciliaris","34"
"smooth brome","Bromus inermis","33"
"northern white cedar","Thuja occidentalis","33"
"broadleaf dock","Rumex obtusifolius","32"
"starch grape hyacinth","Muscari neglectum","32"
"burcucumber","Sicyos angulatus","32"
"field thistle","Cirsium discolor","31"
"rice flatsedge","Cyperus iria","31"
"lesser celandine, fig buttercup","Ficaria verna","30"
"small hop clover","Trifolium dubium","30"
"Himalayan blackberry","Rubus bifrons","30"
"spearmint","Mentha spicata","30"
"black imported fire ant","Solenopsis richteri","30"
"common pear","Pyrus communis","30"
"annual wormwood","Artemisia annua","29"
"catnip","Nepeta cataria","29"
"common wheat","Triticum aestivum","29"
"motherwort","Leonurus cardiaca","29"
"Southern corn rust","Puccinia polysora","28"
"granulate ambrosia beetle","Xylosandrus crassiusculus","28"
"white horehound","Marrubium vulgare","28"
"corn cockle","Agrostemma githago","27"
"thymeleaf speedwell","Veronica serpyllifolia ssp. serpyllifolia","27"
"dames rocket","Hesperis matronalis","27"
"sorghum (type unspecified)","Sorghum bicolor","27"
"miniature beefsteakplant","Mosla dianthera","27"
"cypress spurge","Euphorbia cyparissias","26"
"peach","Prunus persica","26"
"southern catalpa","Catalpa bignonioides","26"
"black stem borer, smaller alder bark beetle","Xylosandrus germanus","26"
"teasel","Dipsacus","26"
"Brazilian waterweed, Brazilian elodea","Egeria densa","26"
"balloonvine","Cardiospermum halicacabum","26"
"false green kyllinga","Cyperus brevifolioides","25"
"common cornsalad","Valerianella locusta","25"
"creeping waterprimrose","Ludwigia peploides","25"
"thousand cankers disease","Geosmithia morbida","25"
"tall thistle","Cirsium altissimum","24"
"smallseed falseflax","Camelina microcarpa","24"
"common speedwell","Veronica officinalis","24"
"corn chamomile","Anthemis arvensis","24"
"hydrilla","Hydrilla verticillata","24"
"cup rosinweed","Silphium perfoliatum","24"
"pale dock","Rumex altissimus","24"
"rattail fescue","Vulpia myuros","24"
"paradise apple","Malus pumila","24"
"cutleaf groundcherry","Physalis angulata","23"
"red fescue","Festuca rubra","23"
"quackgrass","Elymus repens","23"
"jointed goatgrass","Aegilops cylindrica","23"
"asparagus","Asparagus officinalis","23"
"bridalwreath spiraea","Spiraea prunifolia","23"
"tropical soda apple","Solanum viarum","22"
"alfalfa","Medicago sativa ssp. sativa","22"
"alfalfa","Medicago sativa","22"
"slender snakecotton","Froelichia gracilis","22"
"dwarf snapdragon","Chaenorhinum minus","22"
"cereal rye","Secale cereale","22"
"crapemyrtle bark scale","Acanthococcus lagerstroemiae","21"
"birdsfoot trefoil","Lotus corniculatus","21"
"prostrate knotweed","Polygonum aviculare","21"
"wild parsnip","Pastinaca sativa","21"
"wirestem muhly","Muhlenbergia frondosa","21"
"common viper's bugloss, blueweed","Echium vulgare","20"
"Phytophthora root rot","Phytophthora cinnamomi","20"
"Indian mustard","Brassica juncea","20"
"purple nutsedge","Cyperus rotundus","20"
"Joro spider","Trichonephila clavata","20"
"hare's ear","Bupleurum rotundifolium","20"
"laurel wilt","Raffaelea lauricola","20"
"bladder campion","Silene vulgaris","19"
"marsh-pepper smartweed","Persicaria hydropiper","19"
"common grape hyacinth","Muscari botryoides","19"
"common mallow","Malva neglecta","19"
"doubtful knight's-spur","Consolida ajacis","19"
"plumeless thistle","Carduus","18"
"Chinese wisteria","Wisteria sinensis","18"
"rabbitfoot clover","Trifolium arvense","18"
"white cockle","Silene latifolia ssp. alba","18"
"sweet cherry","Prunus avium","18"
"Canada thistle","Cirsium arvense","17"
"houndstongue","Cynoglossum officinale","17"
"autumn olive","Elaeagnus umbellata var. parvifolia","17"
"chinaberry","Melia azedarach","17"
"pineapple-weed","Matricaria discoidea","17"
"mugwort","Artemisia vulgaris","17"
"redstem filaree","Erodium cicutarium","16"
"annual honesty","Lunaria annua","16"
"Morrow's honeysuckle","Lonicera morrowii","16"
"tall oatgrass","Arrhenatherum elatius","16"
"meadow hawkweed","Hieracium caespitosum","16"
"San Jose scale","Comstockaspis perniciosa","16"
"wild mustard","Sinapis arvensis","16"
"willowleaf lettuce","Lactuca saligna","16"
"barley","Hordeum vulgare","15"
"sweetbriar","Rosa rubiginosa","15"
"hemp/marijuana (sativa)","Cannabis sativa","15"
"porcelain-berry","Ampelopsis glandulosa var. brevipedunculata","15"
"violet crabgrass","Digitaria violascens","15"
"wild radish","Raphanus raphanistrum","15"
"sweet breath of spring","Lonicera fragrantissima","15"
"bark beetles (Subfamily Scolytinae)","","14"
"weeping willow","Salix x sepulcralis","14"
"alewife","Alosa pseudoharengus","14"
"red-eared slider","Trachemys scripta elegans","14"
"foxtail millet","Setaria italica","14"
"smooth bedstraw","Galium mollugo","14"
"dwarf violet iris","Iris verna","14"
"princess-feather","Persicaria orientalis","14"
"hairy bittercress","Cardamine hirsuta","14"
"lemon balm","Melissa officinalis","14"
"common duckweed","Lemna minor","13"
"true forget-me-not","Myosotis scorpioides","13"
"fortune meadowsweet","Spiraea japonica var. fortunei","13"
"roughstalk bluegrass","Poa trivialis","13"
"water knotweed","Polygonum amphibium","13"
"buckwheat","Fagopyrum esculentum","13"
"Standish's honeysuckle","Lonicera standishii","13"
"coyote","Canis latrans","13"
"Long's sedge","Carex longii","13"
"Wisconsin weeping willow","Salix x pendulina","12"
"basil downy mildew","Peronospora belbahrii","12"
"giant knotweed","Reynoutria sachalinensis","12"
"common carp","Cyprinus carpio","12"
"daffodil","Narcissus pseudonarcissus","12"
"beech bark disease","Neonectria faginata","12"
"fusiform rust","Cronartium quercuum f.sp. fusiforme","12"
"rescuegrass","Bromus catharticus","12"
"giantseed goosefoot","Chenopodium simplex","12"
"longstalk cranesbill","Geranium columbinum","12"
"showy rattlebox","Crotalaria spectabilis","12"
"lily of the valley","Convallaria majalis","12"
"denseflower knotweed","Persicaria glabra","11"
"smooth hawksbeard","Crepis capillaris","11"
"garden cosmos","Cosmos bipinnatus","11"
"lilac chastetree","Vitex agnus-castus","11"
"narrow-leaved cattail","Typha angustifolia","11"
"Persian speedwell","Veronica persica","11"
"gray poplar","Populus x canescens","11"
"mulberryweed","Fatoua villosa","11"
"tall buttercup","Ranunculus acris","11"
"stinging nettle","Urtica dioica","11"
"thistle","Cirsium","11"
"bushy wallflower","Erysimum repandum","11"
"Venice mallow","Hibiscus trionum","11"
"broadleaf plantain","Plantago major","11"
"common water hyacinth","Eichhornia crassipes","10"
"Mexican fireweed","Bassia scoparia","10"
"squirreltail fescue","Vulpia bromoides","10"
"carpet bugle","Ajuga reptans","10"
"black mustard","Brassica nigra","10"
"Siberian elm","Ulmus pumila","10"
"hollyhock","Alcea rosea","10"
"European common reed, Phragmites","Phragmites australis ssp. australis","10"
"Chinese chestnut","Castanea mollissima","10"
"fennel","Foeniculum vulgare","10"
"longspine sandbur","Cenchrus longispinus","10"
"Scotch broom","Cytisus scoparius","10"
"Japanese rose","Kerria japonica","10"
"canarygrass","Phalaris canariensis","10"
"rock dandelion","Taraxacum erythrospermum","10"
"white willow","Salix alba","10"
"smallflower galinsoga","Galinsoga parviflora","10"
"golden bamboo","Phyllostachys aurea","9"
"colonial bentgrass","Agrostis capillaris","9"
"bulbous bluegrass","Poa bulbosa","9"
"whorled pennywort","Hydrocotyle verticillata","8"
"Italian arum","Arum italicum","8"
"fragrant waterlily","Nymphaea odorata","8"
"Norway maple","Acer platanoides","8"
"vaseygrass","Paspalum urvillei","8"
"Japanese hop","Humulus japonicus","8"
"lesser swinecress","Coronopus didymus","8"
"tumble mustard","Sisymbrium altissimum","8"
"goutweed","Aegopodium podagraria","8"
"bahiagrass","Paspalum notatum","8"
"Russian thistle","Salsola tragus","8"
"butterflybush","Buddleja davidii","8"
"multilined hammerhead worm","Diversibipalium multilineatum","8"
"rapeseed","Brassica napus","8"
"common groundsel","Senecio vulgaris","8"
"Mascarene Island leaf-flower","Phyllanthus tenellus","8"
"large gray willow","Salix cinerea","7"
"soft brome","Bromus hordeaceus","7"
"cat (feral)","Felis catus (feral type)","7"
"nipplewort","Lapsana communis","7"
"Uruguayan vervain","Verbena montevidensis","7"
"rock pigeon","Columba livia","7"
"annual sowthistle","Sonchus oleraceus","7"
"castorbean","Ricinus communis","7"
"soft brome","Bromus hordeaceus ssp. hordeaceus","7"
"common reed","Phragmites australis","7"
"perennial sowthistle","Sonchus arvensis","7"
"Asiatic hawksbeard","Youngia japonica","7"
"little starwort","Stellaria graminea","7"
"cocklebur","Xanthium","7"
"giant chickweed","Myosoton aquaticum","7"
"spurred anoda","Anoda cristata","7"
"weeping willow","Salix babylonica","7"
"copper iris","Iris fulva","6"
"redroot pigweed","Amaranthus retroflexus","6"
"crimson fountaingrass","Cenchrus setaceus","6"
"yellow fieldcress","Rorippa sylvestris","6"
"hemp sesbania","Sesbania exaltata","6"
"edible fig","Ficus carica","6"
"bittersweet nightshade","Solanum dulcamara","6"
"wild-proso millet","Panicum miliaceum","6"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","6"
"fruit-tree pinhole borer","Xyleborinus saxeseni","6"
"goldenrain tree","Koelreuteria paniculata","6"
"anglestem beaksedge","Rhynchospora caduca","6"
"flixweed","Descurainia sophia","6"
"poison-sumac","Toxicodendron vernix","6"
"smallflower morningglory","Jacquemontia tamnifolia","6"
"puncturevine","Tribulus terrestris","6"
"yellow floating heart","Nymphoides peltata","6"
"forest tent caterpillar","Malacosoma disstria","5"
"mouse-eared hawkweed","Pilosella officinarum","5"
"blessed thistle","Cnicus benedictus","5"
"field sandbur","Cenchrus spinifex","5"
"European elm bark beetle, smaller European elm bark beetle","Scolytus multistriatus","5"
"fuzzy pride-of-Rochester","Deutzia scabra","5"
"large-flower primrose-willow","Ludwigia grandiflora","5"
"Japanese chaff flower","Achyranthes japonica","5"
"bigpod sesbania","Sesbania herbacea","5"
"crapemyrtle","Lagerstroemia indica","5"
"horseweeds","Conyza","5"
"Chinese holly","Ilex cornuta","5"
"twoleaf watermilfoil","Myriophyllum heterophyllum","5"
"common tansy","Tanacetum vulgare","5"
"red imported fire ant","Solenopsis invicta","5"
"cultivated currant","Ribes rubrum","4"
"Asian mazus","Mazus pumilus","4"
"chamber bitter","Phyllanthus urinaria","4"
"five-leaf aralia","Eleutherococcus sieboldianus","4"
"Carolina fanwort, fanwort","Cabomba caroliniana","4"
"Chinese parasoltree","Firmiana simplex","4"
"field sowthistle","Sonchus arvensis ssp. arvensis","4"
"hoary alyssum","Berteroa incana","4"
"maple petiole borer","Caulocampus acericaulis","4"
"clammy goosefoot","Dysphania pumilio","4"
"creeping bellflower","Campanula rapunculoides","4"
"blue mustard","Chorispora tenella","4"
"Himalayan blackberry","Rubus armeniacus","4"
"common salsify","Tragopogon porrifolius","4"
"sulphur cosmos","Cosmos sulphureus","4"
"border privet","Ligustrum obtusifolium","4"
"hop clover","Trifolium aureum","4"
"cypressvine morning-glory","Ipomoea quamoclit","4"
"nettleleaf goosefoot","Chenopodium murale","4"
"California poppy","Eschscholzia californica","4"
"radish","Raphanus sativus","4"
"beaked dodder","Cuscuta rostrata","4"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","4"
"devil's-claw","Proboscidea louisianica","4"
"greenstem forsythia","Forsythia viridissima","4"
"common lilac","Syringa vulgaris","4"
"cutleaf blackberry","Rubus laciniatus","4"
"lilyturf","Liriope spp.","3"
"helleborine","Epipactis helleborine","3"
"monkeygrass","Liriope muscari","3"
"creeping buttercup","Ranunculus repens","3"
"slender amaranth","Amaranthus viridis","3"
"Sacred lotus","Nelumbo nucifera","3"
"pit scale","Asterodiaspis minor","3"
"creeping liriope","Liriope spicata","3"
"sweet mock orange","Philadelphus coronarius","3"
"scarlet firethorn","Pyracantha coccinea","3"
"jetbead","Rhodotypos scandens","3"
"dog rose","Rosa canina","3"
"common barberry","Berberis vulgaris","3"
"prostrate pigweed","Amaranthus blitoides","3"
"spotted-wing drosophila","Drosophila suzukii","3"
"European hornet","Vespa crabro","3"
"Chinese tallowtree","Triadica sebifera","3"
"European waterstarwort","Callitriche stagnalis","3"
"rabbitfoot polypogon","Polypogon monspeliensis","3"
"European vervain","Verbena officinalis","3"
"Florida betony","Stachys floridana","3"
"grassy arrowhead","Sagittaria graminea","3"
"hairy nightshade","Solanum physalifolium","3"
"common flax","Linum usitatissimum","3"
"swordfern","Macrothelypteris torresiana","3"
"green stink bug","Chinavia hilaris","3"
"hairy buttercup","Ranunculus sardous","3"
"Brazilian vervain","Verbena incompta","3"
"wandering broadhead planarian","Bipalium adventitium","3"
"Asian chestnut gall wasp","Dryocosmus kuriphilus","3"
"wallflower mustard","Erysimum cheiranthoides","3"
"Indian heliotrope","Heliotropium indicum","3"
"tall vervain","Verbena bonariensis","3"
"blackberry lily","Belamcanda chinensis","3"
"white sweetclover","Melilotus albus","3"
"silverleaf nightshade","Solanum elaeagnifolium","3"
"tamarisk","Tamarix spp.","2"
"absinth wormwood","Artemisia absinthium","2"
"wild chervil","Anthriscus sylvestris","2"
"Russian olive","Elaeagnus angustifolia","2"
"turnipweed","Rapistrum rugosum","2"
"chocolate vine","Akebia quinata","2"
"haspan flatsedge","Cyperus haspan","2"
"lawn burweed","Soliva sessilis","2"
"yellow starthistle","Centaurea solstitialis","2"
"glossy buckthorn","Frangula alnus","2"
"diffuse knapweed","Centaurea diffusa","2"
"little burclover","Medicago minima","2"
"European pine shoot moth","Rhyacionia buoliana","2"
"European red raspberry","Rubus idaeus","2"
"cutleaf nightshade","Solanum triflorum","2"
"blessed milkthistle","Silybum marianum","2"
"herb-robert","Geranium robertianum","2"
"potato tuber moth","Phthorimaea operculella","2"
"elecampane","Inula helenium","2"
"claspleaf twistedstalk","Streptopus amplexifolius","2"
"coffee senna","Senna occidentalis","2"
"petty spurge","Euphorbia peplus","2"
"Asiatic oak weevil","Cyrtepistomus castaneus","2"
"European black alder","Alnus glutinosa","2"
"cherry plum","Prunus cerasifera","2"
"smallflower tamarisk","Tamarix parviflora","2"
"common comfrey","Symphytum officinale","2"
"spiny cocklebur","Xanthium spinosum","2"
"American frogbit","Limnobium spongia","2"
"Japanese climbing fern","Lygodium japonicum","2"
"common buckthorn, European buckthorn","Rhamnus cathartica","2"
"hedgehog dogtailgrass","Cynosurus echinatus","2"
"annual silver hairgrass","Aira elegans","2"
"mimosa webworm","Homadaula anisocentra","2"
"rose clover","Trifolium hirtum","2"
"tarweed cuphea","Cuphea carthagenensis","2"
"silver hairgrass","Aira caryophyllea","2"
"smallflower umbrella sedge","Cyperus difformis","2"
"small broomrape","Orobanche minor","2"
"Lombardy poplar","Populus nigra","2"
"pigweed","Amaranthus spp.","2"
"ricefield bulrush","Schoenoplectiella mucronata","2"
"meadow foxtail","Alopecurus pratensis","2"
"sparrow vetch","Vicia tetrasperma","1"
"largeseed dodder","Cuscuta indecora","1"
"silvery cinquefoil","Potentilla argentea","1"
"moss vervain","Glandularia pulchella","1"
"Virginia pine","Pinus virginiana","1"
"perennial pepperweed","Lepidium latifolium","1"
"red spiderlily","Lycoris radiata","1"
"Macartney rose","Rosa bracteata","1"
"water foxtail","Alopecurus geniculatus","1"
"mosla","Mosla spp.","1"
"panicled hydrangea","Hydrangea paniculata","1"
"palmleaf morning-glory","Ipomoea wrightii","1"
"Thunberg's meadowsweet","Spiraea thunbergii","1"
"musk mallow","Malva moschata","1"
"poison ryegrass","Lolium temulentum","1"
"linden aphid","Eucallipterus tiliae","1"
"English elm","Ulmus procera","1"
"small bugloss","Anchusa arvensis","1"
"purple beautyberry","Callicarpa dichotoma","1"
"introduced pine sawfly","Diprion similis","1"
"dovefoot geranium","Geranium molle","1"
"sweetwilliam","Dianthus barbatus","1"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","1"
"incised fumewort","Corydalis incisa","1"
