"Common Name","Scientific Name","Number of Records"
"catchweed bedstraw","Galium aparine","62"
"Deptford pink","Dianthus armeria","62"
"sweet vernalgrass","Anthoxanthum odoratum","61"
"cypress spurge","Euphorbia cyparissias","60"
"spotted lanternfly","Lycorma delicatula","60"
"moth mullein","Verbascum blattaria","59"
"Kousa dogwood","Cornus kousa","58"
"oxeye daisy","Leucanthemum vulgare","58"
"red sorrel","Rumex acetosella","58"
"greater celandine","Chelidonium majus","57"
"Oriental lady's thumb","Persicaria longiseta","57"
"hedge bindweed","Calystegia sepium","56"
"giant foxtail","Setaria faberi","56"
"common burdock, lesser burdock","Arctium minus","56"
"creeping yellow loosestrife, creeping Jenny","Lysimachia nummularia","54"
"jimsonweed","Datura stramonium","54"
"bulbous buttercup","Ranunculus bulbosus","54"
"Persian speedwell","Veronica persica","54"
"star-of-Bethlehem","Ornithogalum umbellatum","53"
"prostrate knotweed","Polygonum aviculare","53"
"European privet","Ligustrum vulgare","52"
"reed canarygrass","Phalaris arundinacea","52"
"creeping buttercup","Ranunculus repens","51"
"common teasel","Dipsacus fullonum","50"
"small carpetgrass, joint-head grass","Arthraxon hispidus","50"
"smooth bedstraw","Galium mollugo","49"
"perennial ryegrass","Lolium perenne","48"
"rose rosette disease (RRD)","Emaravirus RRD","48"
"spotted knapweed","Centaurea stoebe ssp. micranthos","47"
"yellow sweet-clover","Melilotus officinalis","47"
"timothy","Phleum pratense","46"
"bush honeysuckles (exotic)","Lonicera spp.","46"
"ladysthumb","Persicaria maculosa","45"
"redstem filaree","Erodium cicutarium","43"
"bladder campion","Silene vulgaris","41"
"common mallow","Malva neglecta","41"
"common speedwell","Veronica officinalis","41"
"American bullfrog","Lithobates catesbeianus","41"
"common St. Johnswort","Hypericum perforatum","41"
"wild buckwheat","Fallopia convolvulus","40"
"cutleaf blackberry","Rubus laciniatus","40"
"alsike clover","Trifolium hybridum","40"
"European common reed, Phragmites","Phragmites australis ssp. australis","40"
"coltsfoot","Tussilago farfara","39"
"spring whitlowgrass","Draba verna","39"
"eastern white pine","Pinus strobus","39"
"northern catalpa","Catalpa speciosa","38"
"Venice mallow","Hibiscus trionum","38"
"bouncingbet","Saponaria officinalis","38"
"cheatgrass, downy brome","Bromus tectorum","38"
"common barberry","Berberis vulgaris","37"
"prickly lettuce","Lactuca serriola","37"
"watercress","Nasturtium officinale","37"
"barnyardgrass","Echinochloa crus-galli","37"
"canarygrass","Phalaris canariensis","37"
"big chickweed","Cerastium fontanum ssp. vulgare","36"
"field pennycress","Thlaspi arvense","36"
"small hop clover","Trifolium dubium","36"
"fragrant waterlily","Nymphaea odorata","36"
"Japanese pachysandra","Pachysandra terminalis","36"
"velvetleaf","Abutilon theophrasti","36"
"field bindweed","Convolvulus arvensis","35"
"winter-flowering cherry","Prunus subhirtella","35"
"fuzzy pride-of-Rochester","Deutzia scabra","35"
"yellow nutsedge","Cyperus esculentus","35"
"tall buttercup","Ranunculus acris","35"
"pineapple-weed","Matricaria discoidea","35"
"motherwort","Leonurus cardiaca","34"
"white willow","Salix alba","34"
"crack willow","Salix fragilis","34"
"waterpurslane","Ludwigia palustris","34"
"sulfur cinquefoil","Potentilla recta","33"
"thymeleaf sandwort","Arenaria serpyllifolia","33"
"Boston ivy","Parthenocissus tricuspidata","33"
"carpet bugle","Ajuga reptans","33"
"common velvetgrass","Holcus lanatus","33"
"meadow hawkweed","Hieracium caespitosum","32"
"viburnum leaf beetle","Pyrrhalta viburni","32"
"dotted smartweed","Persicaria punctata","32"
"Canada bluegrass","Poa compressa","32"
"Amur corktree","Phellodendron amurense","32"
"rabbitfoot clover","Trifolium arvense","32"
"common tansy","Tanacetum vulgare","32"
"paper-mulberry","Broussonetia papyrifera","32"
"catnip","Nepeta cataria","31"
"curly leaf pondweed","Potamogeton crispus","31"
"common cocklebur","Xanthium strumarium","31"
"dog rose","Rosa canina","31"
"osage-orange","Maclura pomifera","31"
"wild parsnip","Pastinaca sativa","31"
"Japanese snowball","Viburnum plicatum","31"
"hop clover","Trifolium aureum","31"
"spiny sowthistle","Sonchus asper","31"
"red-eared slider","Trachemys scripta elegans","30"
"tall lettuce","Lactuca canadensis","30"
"roughstalk bluegrass","Poa trivialis","30"
"tawny daylily","Hemerocallis fulva","30"
"European waterstarwort","Callitriche stagnalis","30"
"curly dock","Rumex crispus ssp. crispus","30"
"broomsedge bluestem","Andropogon virginicus","30"
"butternut canker","Ophiognomonia clavigignenti-juglandacearum","30"
"European black alder","Alnus glutinosa","29"
"creeping bentgrass","Agrostis stolonifera","29"
"hedge mustard","Sisymbrium officinale","29"
"annual bluegrass","Poa annua","29"
"perilla mint","Perilla frutescens","29"
"meadow fescue","Festuca pratensis","29"
"largehead sedge","Carex macrocephala","29"
"ivyleaf speedwell","Veronica hederifolia","29"
"southern catalpa","Catalpa bignonioides","29"
"rose of Sharon","Hibiscus syriacus","29"
"goosegrass","Eleusine indica","28"
"Kentucky bluegrass","Poa pratensis","28"
"white poplar","Populus alba","28"
"quackgrass","Elymus repens","28"
"princess-feather","Persicaria orientalis","28"
"stinkgrass","Eragrostis cilianensis","28"
"rainbow trout","Oncorhynchus mykiss","28"
"sensitive partridgepea","Chamaecrista nictitans","28"
"Japanese holly","Ilex crenata","28"
"beech bark disease","Neonectria faginata","28"
"cultivated currant","Ribes rubrum","28"
"common vetch","Vicia sativa","28"
"bristly locust","Robinia hispida","27"
"butterflybush","Buddleja davidii","27"
"common duckweed","Lemna minor","27"
"wandering broadhead planarian","Bipalium adventitium","27"
"wild four-o'clock","Mirabilis nyctaginea","26"
"Lombardy poplar","Populus nigra","26"
"annual sowthistle","Sonchus oleraceus","26"
"tall oatgrass","Arrhenatherum elatius","26"
"goutweed","Aegopodium podagraria","26"
"spearmint","Mentha spicata","26"
"corn gromwell","Buglossoides arvensis","26"
"longspine sandbur","Cenchrus longispinus","26"
"hydrilla","Hydrilla verticillata","26"
"eclipta","Eclipta prostrata","26"
"houndstongue","Cynoglossum officinale","26"
"great burdock","Arctium lappa","26"
"sweetbriar","Rosa rubiginosa","25"
"common grape hyacinth","Muscari botryoides","25"
"Eurasian watermilfoil","Myriophyllum spicatum","25"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","25"
"southern waxmyrtle","Morella cerifera","25"
"emerald ash borer","Agrilus planipennis","24"
"birdsrape mustard","Brassica rapa","24"
"hairy cat's ear","Hypochaeris radicata","24"
"true forget-me-not","Myosotis scorpioides","24"
"common viper's bugloss, blueweed","Echium vulgare","24"
"Tatarian honeysuckle","Lonicera tatarica","24"
"mexicantea","Dysphania ambrosioides","24"
"mudmat","Glossostigma cleistanthum","23"
"tea viburnum","Viburnum setigerum","23"
"Asian longhorned beetle","Anoplophora glabripennis","23"
"yellow foxtail","Setaria pumila","23"
"pale smartweed","Polygonum lapathifolium","23"
"purple cudweed","Gamochaeta purpurea","23"
"green foxtail","Setaria viridis","23"
"red fox","Vulpes vulpes","23"
"bird vetch","Vicia cracca","23"
"herb-robert","Geranium robertianum","23"
"alpine knapweed, Tyrol knapweed","Centaurea nigrescens","23"
"smallflower galinsoga","Galinsoga parviflora","23"
"European spindletree","Euonymus europaeus","22"
"spotted waterhemlock","Cicuta maculata","22"
"spiny amaranth","Amaranthus spinosus","22"
"sour cherry","Prunus cerasus","22"
"giant ragweed","Ambrosia trifida","22"
"large crabgrass","Digitaria sanguinalis","22"
"water speedwell","Veronica anagallis-aquatica","22"
"kingdevil hawkweed","Hieracium piloselloides","22"
"bristly foxtail","Setaria verticillata","22"
"large hop clover","Trifolium campestre","21"
"tara vine","Actinidia arguta","21"
"field horsetail","Equisetum arvense","21"
"bristlegrass","Setaria spp.","21"
"paradise apple","Malus pumila","21"
"colonial bentgrass","Agrostis capillaris","21"
"chestnut blight or canker","Cryphonectria parasitica","21"
"European pine shoot moth","Rhyacionia buoliana","21"
"Amur maple","Acer ginnala","21"
"tall morning-glory","Ipomoea purpurea","21"
"bald brome","Bromus racemosus","21"
"common salsify","Tragopogon porrifolius","21"
"yellow bedstraw","Galium verum","21"
"silvery cinquefoil","Potentilla argentea","21"
"wild mustard","Sinapis arvensis","20"
"bermudagrass","Cynodon dactylon","20"
"tumble mustard","Sisymbrium altissimum","20"
"European cranberrybush","Viburnum opulus","20"
"smallseed falseflax","Camelina microcarpa","20"
"knotroot foxtail","Setaria parviflora","20"
"slender snakecotton","Froelichia gracilis","20"
"lemon balm","Melissa officinalis","20"
"smooth brome","Bromus inermis","20"
"wild onion","Allium canadense","20"
"rye brome","Bromus secalinus","20"
"smooth hawksbeard","Crepis capillaris","20"
"burcucumber","Sicyos angulatus","20"
"red sandspurry","Spergularia rubra","20"
"wild radish","Raphanus raphanistrum","19"
"black knapweed","Centaurea nigra","19"
"European water-clover","Marsilea quadrifolia","19"
"perennial sowthistle","Sonchus arvensis","19"
"Carolina fanwort, fanwort","Cabomba caroliniana","19"
"stinking chamomile","Anthemis cotula","19"
"black mustard","Brassica nigra","19"
"musk thistle, nodding thistle","Carduus nutans","19"
"New Zealand mud snail","Potamopyrgus antipodarum","19"
"common lilac","Syringa vulgaris","19"
"field pepperweed","Lepidium campestre","18"
"saltmeadow cordgrass","Spartina patens","18"
"rattail fescue","Vulpia myuros","18"
"cutleaf evening-primrose","Oenothera laciniata","18"
"narrow-leaved cattail","Typha angustifolia","18"
"purpleosier willow","Salix purpurea","18"
"giant chickweed","Myosoton aquaticum","18"
"poverty brome","Bromus sterilis","18"
"hemp dogbane","Apocynum cannabinum","18"
"bigroot morning-glory","Ipomoea pandurata","18"
"white horehound","Marrubium vulgare","18"
"giant knotweed","Reynoutria sachalinensis","18"
"western salsify","Tragopogon dubius","17"
"ivyleaf morning-glory","Ipomoea hederacea","17"
"parrotfeather","Myriophyllum aquaticum","17"
"harlequin blueflag","Iris versicolor","17"
"bittersweets","Celastrus spp.","17"
"little starwort","Stellaria graminea","17"
"nimblewill","Muhlenbergia schreberi","17"
"helleborine","Epipactis helleborine","17"
"brown knapweed","Centaurea jacea","17"
"common horse chestnut","Aesculus hippocastanum","17"
"poison-sumac","Toxicodendron vernix","17"
"European red raspberry","Rubus idaeus","17"
"common hawthorn","Crataegus monogyna","17"
"field brome","Bromus arvensis","17"
"shepherd's-purse","Capsella bursa-pastoris","17"
"common chickweed","Stellaria pallida","17"
"hairy galinsoga","Galinsoga quadriradiata","17"
"mouse-eared hawkweed","Pilosella officinarum","17"
"wild chervil","Anthriscus sylvestris","17"
"white sweetclover","Melilotus albus","17"
"bridalwreath spiraea","Spiraea prunifolia","16"
"elecampane","Inula helenium","16"
"asparagus","Asparagus officinalis","16"
"Indian mustard","Brassica juncea","16"
"smooth cordgrass","Spartina alterniflora","16"
"Wisconsin weeping willow","Salix x pendulina","15"
"meadow salsify","Tragopogon lamottei","15"
"birdseye pearlwort","Sagina procumbens","15"
"orange hawkweed","Pilosella aurantiaca","15"
"marsh-pepper smartweed","Persicaria hydropiper","15"
"sticky chickweed","Cerastium glomeratum","15"
"teasel","Dipsacus","15"
"spanishneedles","Bidens bipinnata","15"
"longstalk cranesbill","Geranium columbinum","15"
"longleaf groundcherry","Physalis longifolia","15"
"red morning-glory","Ipomoea coccinea","14"
"hoary cress","Lepidium draba","14"
"autumn olive","Elaeagnus umbellata var. parvifolia","14"
"cornflower","Centaurea cyanus","14"
"leafy spurge","Euphorbia esula","14"
"nipplewort","Lapsana communis","14"
"rustic jumping worm","Amynthas agrestis","14"
"basil downy mildew","Peronospora belbahrii","14"
"hoary alyssum","Berteroa incana","14"
"everlasting peavine","Lathyrus latifolius","14"
"Norway spruce","Picea abies","14"
"rock dandelion","Taraxacum erythrospermum","14"
"fall panicum","Panicum dichotomiflorum","14"
"flixweed","Descurainia sophia","14"
"crimson clover","Trifolium incarnatum","14"
"red fescue","Festuca rubra","13"
"Scots pine","Pinus sylvestris","13"
"giantseed goosefoot","Chenopodium simplex","13"
"creeping bellflower","Campanula rapunculoides","13"
"smooth crabgrass","Digitaria ischaemum","13"
"snowdrop","Galanthus nivalis","13"
"Russian thistle","Salsola kali","13"
"woodland strawberry","Fragaria vesca","13"
"thymeleaf speedwell","Veronica serpyllifolia ssp. serpyllifolia","13"
"annual ragweed","Ambrosia artemisiifolia var. elatior","13"
"sparrow vetch","Vicia tetrasperma","13"
"field thistle","Cirsium discolor","13"
"Japanese clover","Kummerowia striata","13"
"peppermint","Mentha x piperita","13"
"West Indian nightshade","Solanum ptychanthum","13"
"johnsongrass","Sorghum halepense","13"
"Japanese snowbell","Styrax japonicus","13"
"pine false webworm","Acantholyda erythrocephala","13"
"petty spurge","Euphorbia peplus","13"
"feverfew","Tanacetum parthenium","12"
"wirestem muhly","Muhlenbergia frondosa","12"
"horsenettle","Solanum carolinense","12"
"field madder","Sherardia arvensis","12"
"apple-of-Peru","Nicandra physalodes","12"
"spiny plumeless thistle","Carduus acanthoides","12"
"common valerian","Valeriana officinalis","12"
"white cockle","Silene latifolia ssp. alba","12"
"corn chamomile","Anthemis arvensis","12"
"rush skeletonweed","Chondrilla juncea","12"
"water knotweed","Polygonum amphibium","12"
"whorled pennywort","Hydrocotyle verticillata","12"
"small broomrape","Orobanche minor","12"
"halberdleaf orach","Atriplex patula","12"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","12"
"Scotch broom","Cytisus scoparius","12"
"yellow archangel","Lamium galeobdolon","12"
"beech leaf disease","Litylenchus crenatae mccannii","12"
"corn cockle","Agrostemma githago","11"
"wisterias","Wisteria spp.","11"
"redtop","Agrostis gigantea","11"
"European columbine","Aquilegia vulgaris","11"
"Seaside rose","Rosa rugosa","11"
"absinth wormwood","Artemisia absinthium","11"
"silver hairgrass","Aira caryophyllea","11"
"Elaeagnus","Elaeagnus spp.","11"
"low cudweed","Gnaphalium uliginosum","11"
"paulownia","Paulownia spp.","11"
"bristly locust","Robinia hispida var. hispida","11"
"Japanese pine bast scale","Matsucoccus matsumurae","11"
"musk mallow","Malva moschata","11"
"imported willow leaf beetle","Plagiodera versicolora","11"
"fennel","Foeniculum vulgare","11"
"hard fescue","Festuca brevipila","11"
"yellow fieldcress","Rorippa sylvestris","11"
"trifoliate orange","Citrus trifoliata","11"
"sweet alyssum","Lobularia maritima","11"
"sweet breath of spring","Lonicera fragrantissima","11"
"common cornsalad","Valerianella locusta","10"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","10"
"hawkweed oxtongue","Picris hieracioides","10"
"sorghum (type unspecified)","Sorghum bicolor","10"
"field dodder","Cuscuta pentagona","10"
"clammy goosefoot","Dysphania pumilio","10"
"cowcockle","Vaccaria hispanica","10"
"live-forever stonecrop","Hylotelephium telephium","10"
"three-lined land planarian","Bipalium pennsylvanicum","10"
"dogwood anthracnose","Discula destructiva","10"
"cutleaf teasel","Dipsacus laciniatus","10"
"wild oat","Avena fatua","10"
"fiveangled dodder","Cuscuta pentagona var. pentagona","10"
"lily of the valley","Convallaria majalis","9"
"witch's moneybags","Hylotelephium telephium ssp. telephium","9"
"common dandelion","Taraxacum officinale ssp. officinale","9"
"field sowthistle","Sonchus arvensis ssp. arvensis","9"
"twoleaf watermilfoil","Myriophyllum heterophyllum","9"
"freshwater golden clam","Corbicula fluminea","9"
"common comfrey","Symphytum officinale","9"
"common pine shoot beetle, larger pine shoot beetle","Tomicus piniperda","9"
"nightflowering catchfly","Silene noctiflora","9"
"beach wormwood","Artemisia stelleriana","9"
"Oriental lady's thumb","Polygonum posumbu","8"
"plum","Prunus domestica","8"
"spotted deadnettle","Lamium maculatum","8"
"corn spurry","Spergula arvensis","8"
"Japanese cedar longhorn beetle","Callidiellum rufipenne","8"
"plumeless thistle","Carduus","8"
"northern white cedar","Thuja occidentalis","8"
"garden catchfly","Silene armeria","8"
"Japanese spiraea","Spiraea japonica","8"
"wallflower mustard","Erysimum cheiranthoides","8"
"pale dock","Rumex altissimus","8"
"highbush blackberry","Rubus argutus","8"
"Japanese zelkova","Zelkova serrata","8"
"Thunberg lespedeza","Lespedeza thunbergii","8"
"alfalfa","Medicago sativa","8"
"Scotch thistle","Onopordum acanthium","8"
"southern crabgrass","Digitaria ciliaris","8"
"queen-of-the-meadow","Filipendula ulmaria","8"
"Asian flatsedge","Cyperus microiria","8"
"creeping waterprimrose","Ludwigia peploides","8"
"yellow hawkweed","Pilosella caespitosa","7"
"Russian olive","Elaeagnus angustifolia","7"
"soft brome","Bromus hordeaceus","7"
"pansy","Viola tricolor","7"
"foxtail millet","Setaria italica","7"
"pitted morning-glory","Ipomoea lacunosa","7"
"strawberry root weevil","Otiorhynchus ovatus","7"
"poplar-and-willow borer","Cryptorhynchus lapathi","7"
"periwinkle","Vinca","7"
"soft brome","Bromus hordeaceus ssp. hordeaceus","7"
"Mexican fireweed","Bassia scoparia","7"
"cranberry viburnum, European highbush cranberry","Viburnum opulus ssp. opulus","7"
"bark beetle","Hylastes opacus","7"
"annual wormwood","Artemisia annua","7"
"annual honesty","Lunaria annua","7"
"black nightshade","Solanum nigrum","7"
"arrow bamboo","Pseudosasa japonica","6"
"Sacred lotus","Nelumbo nucifera","6"
"smallflower sweetbrier","Rosa micrantha","6"
"cereal rye","Secale cereale","6"
"moist sowthistle","Sonchus arvensis ssp. uliginosus","6"
"fivehook bassia","Bassia hyssopifolia","6"
"heather","Calluna vulgaris","6"
"common flax","Linum usitatissimum","6"
"green kyllinga","Kyllinga brevifolia","6"
"forest tent caterpillar","Malacosoma disstria","6"
"Kummerowia","Kummerowia","6"
"meadow campion","Silene flos-cuculi","6"
"yellow floating heart","Nymphoides peltata","6"
"foxglove","Digitalis purpurea","6"
"garden vetch","Vicia sativa ssp. nigra","6"
"clover dodder","Cuscuta epithymum","6"
"giant hogweed","Heracleum mantegazzianum","6"
"fall cankerworm","Alsophila pometaria","5"
"starch grape hyacinth","Muscari neglectum","5"
"wild marjoram","Origanum vulgare","5"
"common hempnettle","Galeopsis tetrahit","5"
"European speedwell","Veronica beccabunga","5"
"red fox","Vulpes vulpes fulvus","5"
"wild celery","Apium graveolens","5"
"dwarf snapdragon","Chaenorhinum minus","5"
"common marshmallow","Althaea officinalis","5"
"summer snowflake","Leucojum aestivum","5"
"white mustard","Sinapis alba","5"
"European pine sawfly","Neodiprion sertifer","5"
"Brazilian waterweed, Brazilian elodea","Egeria densa","5"
"American mannagrass","Glyceria grandis var. grandis","5"
"narrowleaf hawkweed","Hieracium umbellatum","5"
"Siberian elm","Ulmus pumila","5"
"yellow alyssum","Alyssum alyssoides","5"
"weeping willow","Salix babylonica","5"
"shepherd's cress","Teesdalia nudicaulis","5"
"smallflower umbrella sedge","Cyperus difformis","5"
"common carp","Cyprinus carpio","5"
"Chinese mystery snail","Cipangopaludina chinensis","5"
"cup rosinweed","Silphium perfoliatum","5"
"stringy stonecrop","Sedum sarmentosum","4"
"sweet mock orange","Philadelphus coronarius","4"
"Russian thistle","Salsola tragus","4"
"cutleaf geranium","Geranium dissectum","4"
"thoroughwort pennycress","Microthlaspi perfoliatum","4"
"Austrian fieldcress","Rorippa austriaca","4"
"California burclover","Medicago polymorpha","4"
"dwarf honeysuckle","Lonicera xylosteum","4"
"sweetscented bedstraw","Galium odoratum","4"
"common pear","Pyrus communis","4"
"bladder senna","Colutea arborescens","4"
"denseflower knotweed","Persicaria glabra","4"
"salad burnet","Sanguisorba minor","4"
"cherry plum","Prunus cerasifera","4"
"brown trout","Salmo trutta","4"
"burning nettle","Urtica urens","4"
"Chinese yam","Dioscorea polystachya","4"
"gray poplar","Populus x canescens","4"
"green sorrel","Rumex acetosa","4"
"knawel","Scleranthus annuus","4"
"buckwheat","Fagopyrum esculentum","4"
"garden sorrel","Rumex acetosa ssp. acetosa","4"
"garden loosestrife","Lysimachia vulgaris","4"
"meadow foxtail","Alopecurus pratensis","4"
"European elm bark beetle, smaller European elm bark beetle","Scolytus multistriatus","4"
"New England hawkweed, European hawkweed","Hieracium sabaudum","4"
"hyssop loosestrife","Lythrum hyssopifolia","4"
"Japanese hedge-parsley, erect hedgeparsley","Torilis japonica","4"
"pear thrips","Taeniothrips inconsequens","4"
"Japanese corktree","Phellodendron japonicum","4"
"hedgehog dogtailgrass","Cynosurus echinatus","4"
"hairy willowherb","Epilobium hirsutum","3"
"hemp/marijuana (sativa)","Cannabis sativa","3"
"Korean lespedeza","Kummerowia stipulacea","3"
"green stink bug","Chinavia hilaris","3"
"Long's sedge","Carex longii","3"
"lesser swinecress","Coronopus didymus","3"
"hedge maple","Acer campestre","3"
"French rose","Rosa gallica","3"
"Norway maple aphid","Periphyllus lyropictus","3"
"prairie sunflower","Helianthus petiolaris","3"
"Chinese catalpa","Catalpa ovata","3"
"mute swan","Cygnus olor","3"
"castorbean","Ricinus communis","3"
"osier","Salix viminalis","3"
"apple-mint","Mentha x villosa","3"
"little mallow","Malva parviflora","3"
"doublefile viburnum","Viburnum plicatum tomentosum","3"
"Bohemian knotweed, Hybrid Japanese knotweed","Reynoutria x bohemica","3"
"trumpet honeysuckle","Lonicera sempervirens","3"
"leatherleaf arrowwood viburnum","Viburnum rhytidophyllum","3"
"curly plumeless thistle","Carduus crispus","3"
"English holly","Ilex aquifolium","3"
"yellow starthistle","Centaurea solstitialis","3"
"Mahaleb cherry","Prunus mahaleb","3"
"giant sumpweed","Cyclachaena xanthifolia","3"
"dovefoot geranium","Geranium molle","3"
"fall dandelion","Scorzoneroides autumnalis","3"
"elongate hemlock scale","Fiorinia externa","3"
"toringa crabapple","Malus sieboldii","3"
"spiny cocklebur","Xanthium spinosum","3"
"blue plantain lily","Hosta ventricosa","3"
"black henbane","Hyoscyamus niger","3"
"Chinese privet","Ligustrum sinense","3"
"radish","Raphanus sativus","3"
"redroot pigweed","Amaranthus retroflexus","3"
"woolly beech aphid","Phyllaphis fagi","3"
"yellow devil hawkweed","Hieracium x floribundum","2"
"redsepal evening-primrose","Oenothera glazioviana","2"
"tansy ragwort","Jacobaea vulgaris","2"
"woolly hedgenettle","Stachys byzantina","2"
"white mignonette","Reseda alba","2"
"ripgut brome","Bromus diandrus var. rigidus","2"
"wayfaringtree","Viburnum lantana","2"
"winter aconite","Eranthis hyemalis","2"
"sharppoint fluvellin","Kickxia elatine","2"
"Virginia groundcherry","Physalis virginiana var. virginiana","2"
"yellow daylily","Hemerocallis lilioasphodelus","2"
"strict forget-me-not","Myosotis stricta","2"
"shortneedle evergreen scale","Dynaspidiotus tsugae","2"
"English elm","Ulmus procera","2"
