"Common Name","Scientific Name","Number of Records"
"tawny daylily","Hemerocallis fulva","86"
"European common reed, Phragmites","Phragmites australis ssp. australis","86"
"yellow toadflax","Linaria vulgaris","86"
"green bristlegrass","Setaria viridis var. viridis","85"
"spiny sowthistle","Sonchus asper","82"
"common carp","Cyprinus carpio","82"
"oak leaf aphids","Myzocallis spp.","82"
"redtop","Agrostis gigantea","82"
"orchardgrass","Dactylis glomerata","81"
"creeping bentgrass","Agrostis stolonifera","80"
"aphids","Rhopalosiphum spp.","78"
"Venice mallow","Hibiscus trionum","78"
"Mexican fireweed","Bassia scoparia","77"
"multicolored Asian lady beetle","Harmonia axyridis","77"
"musk thistle, nodding thistle","Carduus nutans","76"
"alsike clover","Trifolium hybridum","76"
"common St. Johnswort","Hypericum perforatum","75"
"autumn olive","Elaeagnus umbellata","75"
"houndstongue","Cynoglossum officinale","74"
"giantseed goosefoot","Chenopodium simplex","74"
"bristly foxtail","Setaria verticillata","73"
"annual sowthistle","Sonchus oleraceus","73"
"sweetclover aphid","Therioaphis riehmi","72"
"cypress spurge","Euphorbia cyparissias","71"
"aphid","Aphis asclepiadis","71"
"common mallow","Malva neglecta","71"
"field horsetail","Equisetum arvense","70"
"yellow rocket","Barbarea vulgaris","69"
"oleander aphid","Aphis nerii","69"
"painted maple aphid","Drepanaphis acerifoliae","68"
"white campion","Silene latifolia","68"
"common duckweed","Lemna minor","67"
"Siberian elm","Ulmus pumila","67"
"rose rosette disease (RRD)","Emaravirus RRD","67"
"Callery pear (Bradford pear)","Pyrus calleryana","67"
"tumble mustard","Sisymbrium altissimum","65"
"rye brome","Bromus secalinus","65"
"goosegrass","Eleusine indica","64"
"aphid","Rhopalosiphum cerasifoliae","63"
"field pennycress","Thlaspi arvense","62"
"aphid","Anoecia oenotherae","61"
"Japanese barberry","Berberis thunbergii","61"
"aphid","Anoecia setariae","61"
"sulfur cinquefoil","Potentilla recta","60"
"jimsonweed","Datura stramonium","60"
"purple crown-vetch","Securigera varia","59"
"tall morning-glory","Ipomoea purpurea","59"
"white poplar","Populus alba","58"
"aphid","Aphis polygonata","57"
"bristlegrass","Setaria spp.","56"
"common chickweed","Stellaria pallida","56"
"aphid","Tinocallis saltans","55"
"perennial sowthistle","Sonchus arvensis","55"
"leafy spurge","Euphorbia esula","55"
"meadow fescue","Festuca pratensis","54"
"Russian olive","Elaeagnus angustifolia","54"
"cannabis aphid","Phorodon cannabis","54"
"aphid","Myzus lythri","54"
"purple loosestrife","Lythrum salicaria","54"
"pineapple-weed","Matricaria discoidea","53"
"elder aphid","Aphis sambuci","53"
"Chenopodium aphid","Hayhurstia atriplicis","52"
"Tatarian honeysuckle","Lonicera tatarica","52"
"cutleaf teasel","Dipsacus laciniatus","51"
"blackmargined aphid","Monellia caryella","50"
"aphids","Thripsaphis spp.","49"
"perennial ryegrass","Lolium perenne","49"
"brown marmorated stink bug","Halyomorpha halys","49"
"aphids","Aphis spp.","48"
"crack willow","Salix fragilis","48"
"blue lettuce","Lactuca tatarica","48"
"annual bluegrass","Poa annua","48"
"rock dandelion","Taraxacum erythrospermum","46"
"Norway maple","Acer platanoides","46"
"dames rocket","Hesperis matronalis","45"
"aphid","Sipha elegans","45"
"bean aphid","Aphis fabae","45"
"European red raspberry","Rubus idaeus","44"
"common tansy","Tanacetum vulgare","44"
"aphid","Aphis coreopsidis","43"
"big chickweed","Cerastium fontanum ssp. vulgare","43"
"hoary alyssum","Berteroa incana","43"
"watercress","Nasturtium officinale","42"
"tree-of-heaven","Ailanthus altissima","42"
"Korean lespedeza","Kummerowia stipulacea","41"
"aphid","Iziphya flabella","41"
"common barberry","Berberis vulgaris","41"
"common mouse-ear chickweed","Cerastium fontanum","41"
"spreading hedgeparsley","Torilis arvensis","41"
"Asiatic dayflower","Commelina communis","40"
"hairy vetch","Vicia villosa","40"
"large hop clover","Trifolium campestre","40"
"woodland strawberry","Fragaria vesca","40"
"tall fescue","Festuca arundinacea","40"
"rosy apple aphid","Dysaphis plantaginea","40"
"northern catalpa","Catalpa speciosa","39"
"Japanese hop","Humulus japonicus","38"
"prairie sunflower","Helianthus petiolaris","38"
"Japanese knotweed","Reynoutria japonica","38"
"common dandelion","Taraxacum officinale ssp. officinale","37"
"osage-orange","Maclura pomifera","37"
"meadow salsify","Tragopogon lamottei","37"
"creeping yellow loosestrife, creeping Jenny","Lysimachia nummularia","37"
"round leaf bittersweet","Celastrus orbiculatus","36"
"woolly aphids","Prociphilus spp.","36"
"eclipta","Eclipta prostrata","34"
"paradise apple","Malus pumila","33"
"blue alfalfa aphid","Acyrthosiphon kondoi","33"
"fall panicum","Panicum dichotomiflorum","33"
"moth mullein","Verbascum blattaria","33"
"Amur honeysuckle","Lonicera maackii","33"
"smooth crabgrass","Digitaria ischaemum","32"
"hairy galinsoga","Galinsoga quadriradiata","32"
"henbit","Lamium amplexicaule","32"
"aphid","Myzocallis punctata","32"
"bittersweet nightshade","Solanum dulcamara","31"
"corn speedwell","Veronica arvensis","30"
"flixweed","Descurainia sophia","30"
"aphids","Macrosiphoniella spp.","29"
"hedge bindweed","Calystegia sepium","28"
"hoary cress","Lepidium draba","27"
"common yarrow","Achillea millefolium","27"
"spotted waterhemlock","Cicuta maculata","27"
"American bullfrog","Lithobates catesbeianus","26"
"Indian mustard","Brassica juncea","26"
"aphid","Geoica utricularia","26"
"common pokeweed","Phytolacca americana","26"
"pale dock","Rumex altissimus","26"
"johnsongrass","Sorghum halepense","26"
"aphid","Aphis decepta","25"
"wild onion","Allium canadense","25"
"narrowleaf hawkweed","Hieracium umbellatum","25"
"white willow","Salix alba","25"
"common vetch","Vicia sativa","25"
"wirestem muhly","Muhlenbergia frondosa","25"
"puncturevine","Tribulus terrestris","25"
"Taterian honeysuckle aphid","Hyadaphis tataricae","25"
"cutleaf evening-primrose","Oenothera laciniata","24"
"hollyhock","Alcea rosea","24"
"Deptford pink","Dianthus armeria","23"
"water knotweed","Polygonum amphibium","23"
"ivyleaf morning-glory","Ipomoea hederacea","23"
"nimblewill","Muhlenbergia schreberi","23"
"West Indian nightshade","Solanum ptychanthum","23"
"aphid","Hyperomyzus pallidus","23"
"spotted knapweed","Centaurea stoebe ssp. micranthos","23"
"eastern poison-ivy","Toxicodendron radicans","23"
"creeping bellflower","Campanula rapunculoides","23"
"eastern white pine","Pinus strobus","23"
"water speedwell","Veronica anagallis-aquatica","22"
"willow carrot aphid","Cavariella aegopodii","22"
"aphids","Mindarus spp.","22"
"Morrow's honeysuckle","Lonicera morrowii","22"
"european starling","Sturnus vulgaris","21"
"house sparrow","Passer domesticus","21"
"hemp dogbane","Apocynum cannabinum","21"
"aphid","Calaphis betulella","21"
"spiny plumeless thistle","Carduus acanthoides","21"
"cup rosinweed","Silphium perfoliatum","20"
"redroot pigweed","Amaranthus retroflexus","20"
"canarygrass","Phalaris canariensis","20"
"American walnut aphid","Monelliopsis caryae","20"
"indigobush","Amorpha fruticosa","19"
"bald brome","Bromus racemosus","19"
"woolly elm aphid","Eriosoma americanum","19"
"balsam poplar","Populus balsamifera","19"
"sorghum (type unspecified)","Sorghum bicolor","19"
"giant ragweed","Ambrosia trifida","19"
"tall thistle","Cirsium altissimum","19"
"wild oat","Avena fatua","18"
"common teasel","Dipsacus fullonum","18"
"tall buttercup","Ranunculus acris","18"
"northern corn leaf blight","Exserohilum turcicum","18"
"toothed spurge","Euphorbia dentata","18"
"smallseed falseflax","Camelina microcarpa","18"
"aphid","Macrosiphum spp.","17"
"horsenettle","Solanum carolinense","17"
"American mannagrass","Glyceria grandis var. grandis","17"
"flowering rush","Butomus umbellatus","17"
"European cranberrybush","Viburnum opulus","17"
"common viper's bugloss, blueweed","Echium vulgare","17"
"waterpurslane","Ludwigia palustris","17"
"Asian woolly hackberry aphid","Shivaphis celti","17"
"aphids","Anoecia spp.","16"
"annual ragweed","Ambrosia artemisiifolia var. elatior","16"
"western bean cutworm","Striacosta albicosta","16"
"insidious flower bug","Orius insidiosus","16"
"white horehound","Marrubium vulgare","16"
"mulberry","Morus spp.","16"
"eastern flower thrips","Frankliniella tritici","16"
"white sweetclover","Melilotus albus","16"
"common ragweed","Ambrosia artemisiifolia","16"
"bighead carp","Hypophthalmichthys nobilis","15"
"alfalfa","Medicago sativa","15"
"aphid","Drepanaphis spp.","15"
"cattail","Typha spp.","15"
"wild radish","Raphanus raphanistrum","15"
"yellow sugarcane aphid","Sipha flava","15"
"winged burning bush","Euonymus alatus","14"
"cat (feral)","Felis catus (feral type)","14"
"longleaf groundcherry","Physalis longifolia","14"
"forest tent caterpillar","Malacosoma disstria","14"
"giant chickweed","Myosoton aquaticum","14"
"plumeless thistle","Carduus","13"
"mexicantea","Dysphania ambrosioides","13"
"linden aphid","Eucallipterus tiliae","13"
"rabbitfoot clover","Trifolium arvense","13"
"narrow-leaved cattail","Typha angustifolia","13"
"biennial wormwood","Artemisia biennis","13"
"hop clover","Trifolium aureum","13"
"wild licorice","Glycyrrhiza lepidota","13"
"asparagus","Asparagus officinalis","13"
"soybean thrips","Neohydatothrips variabilis","13"
"strawberry root weevil","Otiorhynchus ovatus","13"
"sweetbriar","Rosa rubiginosa","13"
"European corn borer","Ostrinia nubilalis","12"
"curlycup gumweed","Grindelia squarrosa","12"
"bladder campion","Silene vulgaris","12"
"slender snakecotton","Froelichia gracilis","12"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","12"
"apple-of-Peru","Nicandra physalodes","12"
"aphid","Protaphis debilicornis","12"
"potato leafhopper","Empoasca fabae","12"
"mangold aphid","Rhopalosiphoninus staphyleae","12"
"grapevine aphid","Aphis illinoisensis","12"
"princess-feather","Persicaria orientalis","12"
"pampas grass","Cortaderia","12"
"pine and spruce aphids","Adelgidae (family)","12"
"cocklebur","Xanthium","11"
"jumping worm","Amynthas spp.","11"
"marsh-pepper smartweed","Persicaria hydropiper","11"
"prostrate pigweed","Amaranthus blitoides","11"
"Kummerowia","Kummerowia","11"
"aphids","Carolinaia spp.","11"
"sheep fescue","Festuca trachyphylla","11"
"crested wheatgrass","Agropyron cristatum","11"
"European elm bark beetle, smaller European elm bark beetle","Scolytus multistriatus","11"
"common chickweed","Stellaria media","11"
"birdsrape mustard","Brassica rapa","11"
"white cockle","Silene latifolia ssp. alba","11"
"common pear","Pyrus communis","10"
"European sticktight","Lappula squarrosa","10"
"giant sumpweed","Cyclachaena xanthifolia","10"
"weeping willow","Salix x sepulcralis","10"
"spearmint","Mentha spicata","10"
"thymeleaf speedwell","Veronica serpyllifolia","10"
"aphid","Uroleucon taraxaci","10"
"radish","Raphanus sativus","10"
"perennial ryegrass","Lolium perenne ssp. perenne","10"
"lily of the valley","Convallaria majalis","10"
"glossy buckthorn","Frangula alnus","10"
"house mouse","Mus musculus","10"
"sow thistle aphid","Hyperomyzus lactucae","9"
"foxglove aphid","Aulacorthum solani","9"
"narrowleaf hawksbeard","Crepis tectorum","9"
"common salsify","Tragopogon porrifolius","9"
"spiny witchhazel gall aphid","Hamamelistes spinosus","9"
"aphids","Hyperomyzus spp.","9"
"rose-grain aphid","Metopolophium dirhodum","9"
"spotted poplar aphid","Aphis maculatae","9"
"bittersweets","Celastrus spp.","9"
"aphid","Aphis rumicis","9"
"sudangrass","Sorghum bicolor ssp. drummondii","9"
"greater celandine","Chelidonium majus","9"
"freshwater golden clam","Corbicula fluminea","9"
"cattle egret","Bubulcus ibis","8"
"wallflower mustard","Erysimum cheiranthoides","8"
"aphid","Aphis folsomii","8"
"peppermint","Mentha x piperita","8"
"bowfin","Amia calva","8"
"scarlet gaura","Gaura coccinea","8"
"blue mustard","Chorispora tenella","8"
"Australian-pine","Casuarina equisetifolia","8"
"honey bee varroa mite","Varroa destructor","8"
"Lombardy poplar","Populus nigra","8"
"fragrant waterlily","Nymphaea odorata","8"
"tall oatgrass","Arrhenatherum elatius","8"
"lettuce aphid","Acyrthosiphon lactucae","8"
"northern pike","Esox lucius","8"
"grass carp","Ctenopharyngodon idella","8"
"goldfish","Carassius auratus","8"
"mud shad","Dorosoma cepedianum","8"
"burcucumber","Sicyos angulatus","8"
"green sunfish","Lepomis cyanellus","8"
"Eurasian collared-dove","Streptopelia decaocto","8"
"pennyroyal","Mentha pulegium","8"
"fathead minnow","Pimephales promelas","8"
"star-of-Bethlehem","Ornithogalum umbellatum","8"
"flathead catfish","Pylodictis olivaris","8"
"smallmouth bass","Micropterus dolomieu","8"
"yellow perch","Perca flavescens","8"
"showy fly honeysuckle, Bell's honeysuckle","Lonicera x bella","7"
"red fescue","Festuca rubra","7"
"Japanese honeysuckle","Lonicera japonica","7"
"wild-proso millet","Panicum miliaceum","7"
"caragana aphid","Acyrthosiphon caraganae","7"
"corn gromwell","Buglossoides arvensis","7"
"southern catalpa","Catalpa bignonioides","7"
"aphid","Acyrthosiphon spp.","7"
"digitalis","Digitalis spp.","7"
"jointed goatgrass","Aegilops cylindrica","7"
"mute swan","Cygnus olor","6"
"Heterobasidion root rots","Heterobasidion spp.","6"
"creeping buttercup","Ranunculus repens","6"
"cornflower","Centaurea cyanus","6"
"laurel willow","Salix pentandra","6"
"spanishneedles","Bidens bipinnata","6"
"fennel","Foeniculum vulgare","6"
"starwort","Stellaria","6"
"common periwinkle","Vinca minor","6"
"yellow starthistle","Centaurea solstitialis","6"
"hop aphid","Phorodon humuli","6"
"perilla mint","Perilla frutescens","6"
"southern crabgrass","Digitaria ciliaris","6"
"silver carp","Hypophthalmichthys molitrix","6"
"tall wheatgrass","Thinopyrum ponticum","6"
"field sowthistle","Sonchus arvensis ssp. arvensis","5"
"essigella aphids","Essigella spp.","5"
"wild garlic","Allium vineale","5"
"sweet alyssum","Lobularia maritima","5"
"fiveangled dodder","Cuscuta pentagona var. pentagona","5"
"clover dodder","Cuscuta epithymum","5"
"buld and potato aphid","Rhopalosiphoninus latysiphon","5"
"thymeleaf sandwort","Arenaria serpyllifolia","5"
"clasping pepperweed","Lepidium perfoliatum","5"
"absinth wormwood","Artemisia absinthium","5"
"common caraway","Carum carvi","5"
"pitted morning-glory","Ipomoea lacunosa","5"
"Austrian fieldcress","Rorippa austriaca","5"
"mugwort","Artemisia vulgaris","5"
"broadleaf dock","Rumex obtusifolius","5"
"red fox","Vulpes vulpes","5"
"aphid","Myzocallis discolor","5"
"Gray leaf spot","Cercospora zeae-maydis","5"
"field dodder","Cuscuta pentagona","5"
"knotroot foxtail","Setaria parviflora","5"
"field thistle","Cirsium discolor","5"
"yellow bedstraw","Galium verum","5"
"orange hawkweed","Pilosella aurantiaca","5"
"pear sawfly","Caliroa cerasi","5"
"Elaeagnus","Elaeagnus spp.","5"
"common lilac","Syringa vulgaris","5"
"aphids","Nearctaphis spp.","5"
"aphid","Nasonovia spp.","4"
"grassy arrowhead","Sagittaria graminea","4"
"oystershell scale","Lepidosaphes ulmi","4"
"bermudagrass","Cynodon dactylon","4"
"field pepperweed","Lepidium campestre","4"
"leafcurl plum aphid","Brachycaudus helichrysi","4"
"narrowleaf dock","Rumex stenophyllus","4"
"common flax","Linum usitatissimum","4"
"European water-clover","Marsilea quadrifolia","4"
"anthracnose","Colletotrichum graminicola","4"
"giant aphid","Eulachnus rileyi","4"
"common groundsel","Senecio vulgaris","4"
"everlasting peavine","Lathyrus latifolius","4"
"aphid","Aphis saniculae","4"
"common corn rust","Puccinia sorghi","4"
"dwarf snapdragon","Chaenorhinum minus","4"
"elecampane","Inula helenium","4"
"broomsedge bluestem","Andropogon virginicus","4"
"common reed","Phragmites australis","4"
"Oriental lady's thumb","Persicaria longiseta","4"
"cowcockle","Vaccaria hispanica","4"
"buckwheat","Fagopyrum esculentum","4"
"small hop clover","Trifolium dubium","4"
"red morning-glory","Ipomoea coccinea","4"
"purple deadnettle","Lamium purpureum","4"
"purple cudweed","Gamochaeta purpurea","4"
"Russian knapweed","Rhaponticum repens","4"
"true forget-me-not","Myosotis scorpioides","4"
"yellow rose aphid","Rhodobium porosum","4"
"spiny cocklebur","Xanthium spinosum","4"
"scarlet pimpernel","Anagallis arvensis","3"
"carpet bugle","Ajuga reptans","3"
"yellow alfalfa","Medicago sativa ssp. falcata","3"
"spiny amaranth","Amaranthus spinosus","3"
"bulbous bluegrass","Poa bulbosa","3"
"bur buttercup","Ceratocephala testiculata","3"
"wayfaringtree","Viburnum lantana","3"
"woolly pine needle aphid","Schizolachnus piniradiatae","3"
"Amur silvergrass","Miscanthus sacchariflorus","3"
"Amur maple","Acer ginnala","3"
"thistle","Cirsium","3"
"poplar vagabond aphid","Mordwilkoja vagabunda","3"
"aphid","Aphis vernoniae","3"
"common velvetgrass","Holcus lanatus","3"
"nipplewort","Lapsana communis","3"
"halberdleaf orach","Atriplex patula","3"
"giant conifer aphids","Cinara spp.","3"
"creeping waterprimrose","Ludwigia peploides","3"
"nettleleaf goosefoot","Chenopodium murale","3"
"great burdock","Arctium lappa","3"
"European elm flea weevil","Orchestes alni","3"
"little mallow","Malva parviflora","3"
"foxtail millet","Setaria italica","3"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","3"
"intermediate wheatgrass","Thinopyrum intermedium","3"
"roughstalk bluegrass","Poa trivialis","3"
"crimson clover","Trifolium incarnatum","3"
"pale yellow iris, yellow flag iris","Iris pseudacorus","3"
"aphid","Aphis monardae","3"
"cranberry viburnum, European highbush cranberry","Viburnum opulus ssp. opulus","2"
"European privet","Ligustrum vulgare","2"
"northern white cedar","Thuja occidentalis","2"
"aphid","Aphis pulchella","2"
"aphids","Myzus spp.","2"
"Italian bugloss","Anchusa azurea","2"
"mimosa webworm","Homadaula anisocentra","2"
"aphid","Macrosiphoniella frigidicola","2"
"aphid","Microparsus olivei","2"
"Norway rat","Rattus norvegicus","2"
"Scottish rose","Rosa spinosissima","2"
"aphid","Rhopalomyzus poae","2"
"aphid","Aphis oestlundi","2"
"rock pigeon","Columba livia","2"
"purpleosier willow","Salix purpurea","2"
"aphid","Tinocallis spp.","2"
"European mountain-ash","Sorbus aucuparia","2"
"rocketsalad","Eruca vesicaria ssp. sativa","2"
"soft brome","Bromus hordeaceus ssp. hordeaceus","2"
"aphids","Subsaltusaphis spp.","2"
"false strawberry","Potentilla indica","2"
"redstem filaree","Erodium cicutarium","2"
"Siberian peashrub","Caragana arborescens","2"
"Asian copperleaf","Acalypha australis","2"
"prostrate knotweed","Polygonum aviculare","2"
"aphid","Tetraneura nigriabdominalis","2"
"sickleweed","Falcaria vulgaris","2"
"coast tarweed","Madia sativa","2"
"largeseed falseflax","Camelina sativa","2"
"colonial bentgrass","Agrostis capillaris","2"
"mulberryweed","Fatoua villosa","2"
"ball mustard","Neslia paniculata","2"
"spotted lady beetle","Coleomegilla maculata","2"
"common valerian","Valeriana officinalis","2"
"green cloverworm","Hypena scabra","2"
"Asiatic oak weevil","Cyrtepistomus castaneus","2"
"smooth hawksbeard","Crepis capillaris","2"
"crownbeard","Verbesina encelioides","2"
"helleborine","Epipactis helleborine","2"
"birch leafminer","Fenusa pusilla","2"
"coyote","Canis latrans","2"
"rusty crayfish","Faxonius rusticus","2"
"aphid","Aphis rubicola","2"
"bird vetch","Vicia cracca","2"
"common grape hyacinth","Muscari botryoides","2"
"smallflower galinsoga","Galinsoga parviflora","2"
"woodland bittercress","Cardamine flexuosa","2"
"hairy nightshade","Solanum physalifolium","2"
"spring whitlowgrass","Draba verna","2"
"soft brome","Bromus hordeaceus","2"
"ornate aphid","Myzus ornatus","2"
"slippery elm gall aphid","Kaltenbachiella ulmifusa","2"
"largeseed dodder","Cuscuta indecora","2"
"wandering broadhead planarian","Bipalium adventitium","2"
"sweetclover","Melilotus spp.","2"
"shrubby lespedeza","Lespedeza bicolor","2"
"slender Russian thistle","Salsola collina","2"
"seaside barley","Hordeum marinum","1"
"wavyleaf thistle","Cirsium undulatum","1"
"tuberous vetchling","Lathyrus tuberosus","1"
"spreading hedgeparsley","Torilis arvensis ssp. arvensis","1"
"western corn rootworm","Diabrotica virgifera virgifera","1"
"tiger lily","Lilium lancifolium","1"
"water lettuce","Pistia stratiotes","1"
"squill","Scilla siberica","1"
"weeping willow","Salix babylonica","1"
"Scotch thistle","Onopordum acanthium","1"
"wooly hawthorn aphid","Eriosoma crataegi","1"
"porcelain-berry","Ampelopsis glandulosa var. brevipedunculata","1"
"yellow fieldcress","Rorippa sylvestris","1"
"sticky chickweed","Cerastium glomeratum","1"
"Chinese wisteria","Wisteria sinensis","1"
"Seaside rose","Rosa rugosa","1"
"Wisconsin weeping willow","Salix x pendulina","1"
"cultivated currant","Ribes rubrum","1"
"black knapweed","Centaurea nigra","1"
"nightflowering catchfly","Silene noctiflora","1"
"woodland strawberry","Fragaria vesca ssp. vesca","1"
"Dalmatian toadflax","Linaria dalmatica","1"
"aphid","Rhopalomyzus lonicerae","1"
"hedge false bindweed","Calystegia sepium ssp. sepium","1"
"woolly aphid","Prociphilus caryae","1"
"common four-o'clock","Mirabilis jalapa","1"
"aphid","Uroleucon cirsii","1"
"Jerusalem-cherry","Solanum pseudocapsicum","1"
"Japanese spiraea","Spiraea japonica","1"
"Chinese silvergrass","Miscanthus sinensis","1"
"aphid","Uroleucon erigeronense","1"
"babysbreath","Gypsophila paniculata","1"
"roughleaf dogwood","Cornus drummondii","1"
"aphids","Hormaphis spp.","1"
"aphids","Brachycaudus spp.","1"
"aphid","Cryptomyzus galeopsidis","1"
"European black alder","Alnus glutinosa","1"
"aphids","Illinoia spp.","1"
"aphids","Iziphya spp.","1"
"aphid","Calaphis spp.","1"
"devil's-claw","Proboscidea louisianica","1"
"aphid","Pterocallis alnifoliae","1"
"crescentmarked lily aphid","Neomyzus circumflexum","1"
"buffalobur","Solanum rostratum","1"
"dog rose","Rosa canina","1"
"","Salthusaphis","1"
"French rose","Rosa gallica","1"
"corn cockle","Agrostemma githago","1"
"doubtful knight's-spur","Consolida ajacis","1"
"brown knapweed","Centaurea jacea","1"
"giant knotweed","Reynoutria sachalinensis","1"
"European birch","Betula pendula","1"
