"Common Name","Scientific Name","Number of Records"
"cowpea aphid","Aphis craccivora","357"
"common burdock, lesser burdock","Arctium minus","352"
"orange hawkweed","Pilosella aurantiaca","347"
"buckhorn plantain","Plantago lanceolata","344"
"rice root aphid","Rhopalosiphum rufiabdominale","337"
"common reed","Phragmites australis","331"
"reed canarygrass","Phalaris arundinacea","331"
"Tatarian honeysuckle","Lonicera tatarica","321"
"leafy spurge","Euphorbia esula","312"
"greenbug","Schizaphis graminum","302"
"honeysuckle aphid","Hyadaphis foeniculi","299"
"English grain aphid","Sitobion avenae","295"
"hairy vetch","Vicia villosa","278"
"crack willow","Salix fragilis","256"
"purple crown-vetch","Securigera varia","251"
"Eurasian watermilfoil","Myriophyllum spicatum","244"
"Morrow's honeysuckle","Lonicera morrowii","243"
"corn earworm, tomato fruitworm","Helicoverpa zea","240"
"aphid","Myzus lythri","239"
"timothy","Phleum pratense","236"
"green peach aphid","Myzus persicae","234"
"watercress","Nasturtium officinale","230"
"spirea aphid","Aphis spiraecola","228"
"cucurbit downy mildew","Pseudoperonospora cubensis","226"
"big chickweed","Cerastium fontanum ssp. vulgare","225"
"hoary alyssum","Berteroa incana","225"
"elm cockscomb gall aphid","Colopha ulmicola","222"
"oxeye daisy","Leucanthemum vulgare","221"
"cotton aphid","Aphis gossypii","218"
"poplar petiolegall aphid","Pemphigus populitransversus","212"
"common tansy","Tanacetum vulgare","206"
"birdsfoot trefoil","Lotus corniculatus","204"
"redtop","Agrostis gigantea","203"
"multiflora rose","Rosa multiflora","203"
"aphid","Uroleucon spp.","199"
"eastern white pine","Pinus strobus","195"
"","","195"
"common selfheal","Prunella vulgaris","195"
"hybrid cattail","Typha x glauca","194"
"perennial sowthistle","Sonchus arvensis","192"
"true forget-me-not","Myosotis scorpioides","192"
"smooth brome","Bromus inermis","191"
"Chenopodium aphid","Hayhurstia atriplicis","188"
"apple grain aphid","Rhopalosiphum oxyacanthae","185"
"northern white cedar","Thuja occidentalis","185"
"brown marmorated stink bug","Halyomorpha halys","184"
"aphid","Anoecia cornicola","184"
"rosy apple aphid","Dysaphis plantaginea","184"
"Canada bluegrass","Poa compressa","184"
"nipplewort","Lapsana communis","184"
"ladysthumb","Persicaria maculosa","181"
"white campion","Silene latifolia","179"
"tar spot of corn","Phyllachora maydis","178"
"orchardgrass","Dactylis glomerata","176"
"dandelion","Taraxacum officinale","173"
"sulfur cinquefoil","Potentilla recta","173"
"bean aphid","Aphis fabae","173"
"bouncingbet","Saponaria officinalis","172"
"aphids","Chaitophorus spp.","171"
"chicory","Cichorium intybus","168"
"common mouse-ear chickweed","Cerastium fontanum","167"
"black medic","Medicago lupulina","165"
"red sorrel","Rumex acetosella","165"
"houndstongue","Cynoglossum officinale","160"
"motherwort","Leonurus cardiaca","159"
"bush honeysuckles (exotic)","Lonicera spp.","159"
"eastern poison-ivy","Toxicodendron radicans","159"
"aphid","Nearctaphis crataegifoliae","157"
"yellow rocket","Barbarea vulgaris","152"
"Japanese knotweed","Reynoutria japonica","151"
"yellow toadflax","Linaria vulgaris","151"
"spotted spurge","Euphorbia maculata","150"
"western salsify","Tragopogon dubius","149"
"common valerian","Valeriana officinalis","149"
"goutweed","Aegopodium podagraria","146"
"narrow-leaved cattail","Typha angustifolia","145"
"wild buckwheat","Fallopia convolvulus","145"
"Canadian horseweed","Erigeron canadensis","144"
"curly dock","Rumex crispus","143"
"dogwood aphid","Anoecia corni","142"
"balsam poplar","Populus balsamifera","141"
"Scots pine","Pinus sylvestris","138"
"bladder campion","Silene vulgaris","138"
"cypress spurge","Euphorbia cyparissias","137"
"tall lettuce","Lactuca canadensis","136"
"common periwinkle","Vinca minor","136"
"common yarrow","Achillea millefolium","135"
"lambsquarters","Chenopodium album","134"
"Kentucky bluegrass","Poa pratensis","133"
"black locust","Robinia pseudoacacia","132"
"catnip","Nepeta cataria","131"
"quackgrass","Elymus repens","131"
"potato aphid","Macrosiphum euphorbiae","131"
"broadleaf plantain","Plantago major","130"
"corn speedwell","Veronica arvensis","129"
"wooly aphid","Eriosoma spp.","128"
"barnyardgrass","Echinochloa crus-galli","128"
"European red raspberry","Rubus idaeus","128"
"tall buttercup","Ranunculus acris","127"
"European cranberrybush","Viburnum opulus","127"
"yellow woodsorrel","Oxalis stricta","127"
"curly dock","Rumex crispus ssp. crispus","126"
"stinging nettle","Urtica dioica","125"
"pale smartweed","Polygonum lapathifolium","125"
"willow carrot aphid","Cavariella aegopodii","125"
"Deptford pink","Dianthus armeria","124"
"dames rocket","Hesperis matronalis","123"
"thymeleaf sandwort","Arenaria serpyllifolia","123"
"woolly aphid","Forda marginata","122"
"thymeleaf speedwell","Veronica serpyllifolia","122"
"alsike clover","Trifolium hybridum","120"
"clover aphid","Nearctaphis bakeri","120"
"meadow salsify","Tragopogon lamottei","119"
"pineapple-weed","Matricaria discoidea","119"
"green foxtail","Setaria viridis","119"
"shepherd's-purse","Capsella bursa-pastoris","115"
"ground ivy","Glechoma hederacea","115"
"buckthorn aphid","Aphis nasturtii","114"
"alpine knapweed, Tyrol knapweed","Centaurea nigrescens","111"
"mugwort","Artemisia vulgaris","110"
"common purslane","Portulaca oleracea","109"
"onion thrips","Thrips tabaci","109"
"tumble mustard","Sisymbrium altissimum","109"
"curly leaf pondweed","Potamogeton crispus","107"
"common mallow","Malva neglecta","106"
"broadleaf dock","Rumex obtusifolius","106"
"stinking chamomile","Anthemis cotula","102"
"field bindweed","Convolvulus arvensis","101"
"cheatgrass, downy brome","Bromus tectorum","100"
"creeping yellow loosestrife, creeping Jenny","Lysimachia nummularia","100"
"round goby","Neogobius melanostomus","99"
"aphid","Pemphigus monophagus","99"
"meadow hawkweed","Hieracium caespitosum","99"
"herb-robert","Geranium robertianum","99"
"water speedwell","Veronica anagallis-aquatica","97"
"wild mustard","Sinapis arvensis","97"
"common chickweed","Stellaria pallida","97"
"dotted smartweed","Persicaria punctata","97"
"kingdevil hawkweed","Hieracium piloselloides","97"
"sweetclover aphid","Therioaphis riehmi","96"
"bigleaf lupine","Lupinus polyphyllus","95"
"common chickweed","Stellaria media","94"
"hop clover","Trifolium aureum","94"
"rusty plum aphid","Hysteroneura setariae","93"
"spiny witchhazel gall aphid","Hamamelistes spinosus","93"
"European Corn Borer","Ostrinia nubilalis New York (Z) strain","93"
"prickly lettuce","Lactuca serriola","93"
"waterpurslane","Ludwigia palustris","93"
"giantseed goosefoot","Chenopodium simplex","93"
"common pokeweed","Phytolacca americana","92"
"fragrant waterlily","Nymphaea odorata","92"
"aphid","Tinocallis saltans","92"
"moth mullein","Verbascum blattaria","91"
"common ragweed","Ambrosia artemisiifolia","91"
"everlasting peavine","Lathyrus latifolius","90"
"diatom","Discostella pseudostelligera","90"
"butternut canker","Ophiognomonia clavigignenti-juglandacearum","90"
"spearmint","Mentha spicata","89"
"American burnweed","Erechtites hieraciifolius","88"
"paradise apple","Malus pumila","88"
"white mulberry","Morus alba","88"
"European speedwell","Veronica beccabunga","87"
"eastern redcedar","Juniperus virginiana","87"
"Russian thistle","Salsola tragus","86"
"erigeron root aphid","Protaphis middletonii","85"
"aphids","Rhopalosiphum spp.","83"
"common viper's bugloss, blueweed","Echium vulgare","83"
"white poplar","Populus alba","81"
"spiny sowthistle","Sonchus asper","81"
"poplar leaf aphid","Chaitophorus populicola","81"
"longspine sandbur","Cenchrus longispinus","80"
"annual bluegrass","Poa annua","80"
"white willow","Salix alba","79"
"European common reed, Phragmites","Phragmites australis ssp. australis","79"
"lily of the valley","Convallaria majalis","79"
"aphid","Geoica utricularia","79"
"tawny daylily","Hemerocallis fulva","78"
"common speedwell","Veronica officinalis","77"
"annual ragweed","Ambrosia artemisiifolia var. elatior","77"
"white cockle","Silene latifolia ssp. alba","76"
"creeping bellflower","Campanula rapunculoides","76"
"silvery cinquefoil","Potentilla argentea","75"
"common pine shoot beetle, larger pine shoot beetle","Tomicus piniperda","75"
"hairy willowherb","Epilobium hirsutum","75"
"Virginia pepperweed","Lepidium virginicum","74"
"zebra mussel","Dreissena polymorpha","73"
"red fescue","Festuca rubra","73"
"round leaf bittersweet","Celastrus orbiculatus","73"
"tree-of-heaven","Ailanthus altissima","73"
"field pennycress","Thlaspi arvense","72"
"helleborine","Epipactis helleborine","72"
"common cocklebur","Xanthium strumarium","71"
"water knotweed","Polygonum amphibium","71"
"common dandelion","Taraxacum officinale ssp. officinale","70"
"large crabgrass","Digitaria sanguinalis","70"
"wild four-o'clock","Mirabilis nyctaginea","70"
"meadow knapweed","Centaurea debeauxii","70"
"perennial ryegrass","Lolium perenne","70"
"purple deadnettle","Lamium purpureum","69"
"common groundsel","Senecio vulgaris","68"
"common duckweed","Lemna minor","68"
"henbit","Lamium amplexicaule","68"
"stinkgrass","Eragrostis cilianensis","68"
"Dalmatian toadflax","Linaria dalmatica","68"
"New Zealand mud snail","Potamopyrgus antipodarum","67"
"aphid","Myzocallis punctata","67"
"smallseed falseflax","Camelina microcarpa","66"
"velvetleaf","Abutilon theophrasti","66"
"common barberry","Berberis vulgaris","65"
"common lilac","Syringa vulgaris","65"
"flat peavine","Lathyrus sylvestris","64"
"narrowleaf hawkweed","Hieracium umbellatum","63"
"hairy cat's ear","Hypochaeris radicata","62"
"oak leaf aphids","Myzocallis spp.","62"
"poison hemlock","Conium maculatum","61"
"field pepperweed","Lepidium campestre","61"
"common teasel","Dipsacus fullonum","61"
"asparagus","Asparagus officinalis","61"
"hedge mustard","Sisymbrium officinale","61"
"blue alfalfa aphid","Acyrthosiphon kondoi","61"
"diatom","Cyclotella atomus","61"
"sweetbriar","Rosa rubiginosa","60"
"dogwood anthracnose","Discula destructiva","60"
"meadow fescue","Festuca pratensis","60"
"aphid","Aphis coreopsidis","60"
"rabbitfoot clover","Trifolium arvense","60"
"Norway maple","Acer platanoides","59"
"oleander aphid","Aphis nerii","59"
"aphids","Aphis spp.","59"
"woodland forget-me-not","Myosotis sylvatica","59"
"beech bark disease","Neonectria faginata","58"
"elecampane","Inula helenium","58"
"hedge bindweed","Calystegia sepium","57"
"rock dandelion","Taraxacum erythrospermum","57"
"annual sowthistle","Sonchus oleraceus","57"
"painted maple aphid","Drepanaphis acerifoliae","56"
"alfalfa","Medicago sativa","56"
"corn gromwell","Buglossoides arvensis","56"
"pine and spruce aphids","Adelgidae (family)","56"
"prostrate knotweed","Polygonum aviculare","56"
"West Indian nightshade","Solanum ptychanthum","56"
"aphid","Uroleucon taraxaci","55"
"pale yellow iris, yellow flag iris","Iris pseudacorus","55"
"redstem filaree","Erodium cicutarium","55"
"jimsonweed","Datura stramonium","55"
"rye brome","Bromus secalinus","55"
"woolly aphids","Prociphilus spp.","54"
"musk mallow","Malva moschata","54"
"bristlegrass","Setaria spp.","53"
"hairy galinsoga","Galinsoga quadriradiata","53"
"horsenettle","Solanum carolinense","53"
"absinth wormwood","Artemisia absinthium","52"
"aspen leafminer","Phyllocnistis populiella","52"
"hemp dogbane","Apocynum cannabinum","52"
"Amur honeysuckle","Lonicera maackii","52"
"Japanese hedge-parsley, erect hedgeparsley","Torilis japonica","52"
"yellow nutsedge","Cyperus esculentus","51"
"green bristlegrass","Setaria viridis var. viridis","51"
"dwarf snapdragon","Chaenorhinum minus","51"
"elder aphid","Aphis sambuci","51"
"spotted waterhemlock","Cicuta maculata","50"
"common salsify","Tragopogon porrifolius","50"
"yellow foxtail","Setaria pumila","50"
"bittersweets","Celastrus spp.","49"
"American bullfrog","Lithobates catesbeianus","48"
"diffuse knapweed","Centaurea diffusa","48"
"aphid","Hyperomyzus pallidus","48"
"peppermint","Mentha x piperita","48"
"Taterian honeysuckle aphid","Hyadaphis tataricae","48"
"water mint","Mentha aquatica","47"
"narrowleaf hawksbeard","Crepis tectorum","47"
"aphids","Hyperomyzus spp.","46"
"purpleosier willow","Salix purpurea","46"
"Siberian elm","Ulmus pumila","46"
"creeping bentgrass","Agrostis stolonifera","45"
"creeping buttercup","Ranunculus repens","45"
"giant chickweed","Myosoton aquaticum","45"
"woodland strawberry","Fragaria vesca","44"
"wallflower mustard","Erysimum cheiranthoides","44"
"aphid","Calaphis betulella","43"
"marsh-pepper smartweed","Persicaria hydropiper","43"
"common vetch","Vicia sativa","43"
"Lombardy poplar","Populus nigra","43"
"common hempnettle","Galeopsis tetrahit","42"
"American mannagrass","Glyceria grandis var. grandis","42"
"hemp/marijuana (sativa)","Cannabis sativa","42"
"European privet","Ligustrum vulgare","41"
"bird vetch","Vicia cracca","41"
"yellow alyssum","Alyssum alyssoides","41"
"large hop clover","Trifolium campestre","40"
"babysbreath","Gypsophila paniculata","40"
"tall fescue","Festuca arundinacea","39"
"Heterobasidion root rots","Heterobasidion spp.","39"
"curlycup gumweed","Grindelia squarrosa","39"
"greater celandine","Chelidonium majus","39"
"aphid","Rhopalosiphum cerasifoliae","38"
"corn cockle","Agrostemma githago","38"
"twoleaf watermilfoil","Myriophyllum heterophyllum","38"
"black mustard","Brassica nigra","38"
"grapevine aphid","Aphis illinoisensis","38"
"Venice mallow","Hibiscus trionum","38"
"witch's moneybags","Hylotelephium telephium ssp. telephium","38"
"spring whitlowgrass","Draba verna","37"
"wild garlic","Allium vineale","36"
"northern catalpa","Catalpa speciosa","36"
"tall oatgrass","Arrhenatherum elatius","35"
"giant ragweed","Ambrosia trifida","35"
"false spiraea","Sorbaria sorbifolia","35"
"European sticktight","Lappula squarrosa","35"
"golden lungwort","Hieracium murorum","35"
"aphid","Macrosiphum spp.","35"
"aphid","Sipha elegans","34"
"bristly locust","Robinia hispida","34"
"birdsrape mustard","Brassica rapa","34"
"biennial wormwood","Artemisia biennis","34"
"redroot pigweed","Amaranthus retroflexus","34"
"Mexican fireweed","Bassia scoparia","34"
"yellow bedstraw","Galium verum","34"
"yellow fieldcress","Rorippa sylvestris","34"
"brown knapweed","Centaurea jacea","33"
"radish","Raphanus sativus","33"
"flowering rush","Butomus umbellatus","33"
"quagga mussel","Dreissena bugensis","33"
"linden aphid","Eucallipterus tiliae","33"
"periwinkle","Vinca","33"
"wild chervil","Anthriscus sylvestris","33"
"bald brome","Bromus racemosus","33"
"poison-sumac","Toxicodendron vernix","32"
"pig (feral), wild boar at large","Sus scrofa (feral type)","32"
"boxelder","Acer negundo","32"
"roughstalk bluegrass","Poa trivialis","32"
"cutleaf evening-primrose","Oenothera laciniata","32"
"carpet bugle","Ajuga reptans","32"
"field brome","Bromus arvensis","32"
"longleaf groundcherry","Physalis longifolia","31"
"low cudweed","Gnaphalium uliginosum","31"
"sweet vernalgrass","Anthoxanthum odoratum","31"
"halberdleaf orach","Atriplex patula","30"
"small hop clover","Trifolium dubium","30"
"harlequin blueflag","Iris versicolor","30"
"larch sawfly","Pristiphora erichsonii","30"
"little starwort","Stellaria graminea","30"
"white horehound","Marrubium vulgare","30"
"Japanese honeysuckle","Lonicera japonica","29"
"hard fescue","Festuca brevipila","29"
"common pear","Pyrus communis","29"
"rush skeletonweed","Chondrilla juncea","29"
"cutleaf teasel","Dipsacus laciniatus","29"
"annual honesty","Lunaria annua","29"
"teasel","Dipsacus","29"
"buckwheat","Fagopyrum esculentum","28"
"garlic mustard aphid","Lipaphis alliariae","28"
"aphid","Anoecia setariae","28"
"sheep fescue","Festuca trachyphylla","28"
"giant hogweed","Heracleum mantegazzianum","28"
"smooth bedstraw","Galium mollugo","28"
"Virginia groundcherry","Physalis virginiana var. virginiana","28"
"cornflower","Centaurea cyanus","27"
"sweet cherry","Prunus avium","27"
"hollyhock","Alcea rosea","27"
"broomsedge bluestem","Andropogon virginicus","27"
"Seaside rose","Rosa rugosa","27"
"germander speedwell","Veronica chamaedrys","27"
"nightflowering catchfly","Silene noctiflora","27"
"Asiatic dayflower","Commelina communis","26"
"cultivated currant","Ribes rubrum","26"
"giant knotweed","Reynoutria sachalinensis","26"
"sweetwilliam","Dianthus barbatus","26"
"goosegrass","Eleusine indica","26"
"giant aphid","Eulachnus rileyi","26"
"grassy arrowhead","Sagittaria graminea","26"
"Indian mustard","Brassica juncea","26"
"smooth crabgrass","Digitaria ischaemum","26"
"coltsfoot","Tussilago farfara","26"
"Scottish rose","Rosa spinosissima","26"
"jack pine","Pinus banksiana","26"
"prostrate pigweed","Amaranthus blitoides","26"
"tall morning-glory","Ipomoea purpurea","26"
"Callery pear (Bradford pear)","Pyrus calleryana","25"
"dog mustard","Erucastrum gallicum","25"
"foxglove","Digitalis purpurea","25"
"Russian olive","Elaeagnus angustifolia","25"
"laurel willow","Salix pentandra","24"
"prairie sunflower","Helianthus petiolaris","24"
"common velvetgrass","Holcus lanatus","24"
"princess-feather","Persicaria orientalis","24"
"strawberry root weevil","Otiorhynchus ovatus","23"
"live-forever stonecrop","Hylotelephium telephium","23"
"larch casebearer","Coleophora laricella","23"
"scarlet pimpernel","Anagallis arvensis","23"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","23"
"common caraway","Carum carvi","23"
"sneezewort yarrow","Achillea ptarmica","22"
"hybrid crack willow","Salix x rubens","22"
"musk thistle, nodding thistle","Carduus nutans","22"
"aphid","Anoecia oenotherae","22"
"common wheat","Triticum aestivum","22"
"blackmargined aphid","Monellia caryella","22"
"sweet alyssum","Lobularia maritima","22"
"field thistle","Cirsium discolor","22"
"mangold aphid","Rhopalosiphoninus staphyleae","22"
"tansy ragwort","Jacobaea vulgaris","22"
"star-of-Bethlehem","Ornithogalum umbellatum","22"
"corn chamomile","Anthemis arvensis","22"
"spiny plumeless thistle","Carduus acanthoides","22"
"wild radish","Raphanus raphanistrum","22"
"aphids","Thripsaphis spp.","22"
"plum","Prunus domestica","21"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","21"
"winged burning bush","Euonymus alatus","21"
"cereal rye","Secale cereale","21"
"woolly elm aphid","Eriosoma americanum","21"
"pink root rot","Setophoma terrestris","21"
"garden catchfly","Silene armeria","21"
"red pine","Pinus resinosa","21"
"aphid","Drepanaphis spp.","21"
"moorgrass","Molinia caerulea","20"
"aphid","Aphis asclepiadis","20"
"mexicantea","Dysphania ambrosioides","20"
"oakleaf goosefoot","Chenopodium glaucum","20"
"spotted deadnettle","Lamium maculatum","20"
"common flax","Linum usitatissimum","20"
"garden vetch","Vicia sativa ssp. nigra","20"
"European centaury","Centaurium erythraea","19"
"claspleaf twistedstalk","Streptopus amplexifolius","19"
"bristly foxtail","Setaria verticillata","19"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","19"
"sow thistle aphid","Hyperomyzus lactucae","19"
"Himalayan balsam","Impatiens glandulifera","19"
"sericea lespedeza","Lespedeza cuneata","19"
"wild onion","Allium canadense","19"
"nimblewill","Muhlenbergia schreberi","18"
"woodland bittercress","Cardamine flexuosa","18"
"Bacterial flower stalk and leaf necrosis","Pantoea agglomerans","18"
"red fox","Vulpes vulpes","18"
"common comfrey","Symphytum officinale","18"
"aphids","Macrosiphoniella spp.","18"
"European birch","Betula pendula","18"
"giant foxtail","Setaria faberi","18"
"flixweed","Descurainia sophia","18"
"European mountain-ash","Sorbus aucuparia","17"
"osage-orange","Maclura pomifera","17"
"false strawberry","Potentilla indica","17"
"cinnamon rose","Rosa cinnamomea","17"
"common horse chestnut","Aesculus hippocastanum","17"
"burcucumber","Sicyos angulatus","17"
"cranberry viburnum, European highbush cranberry","Viburnum opulus ssp. opulus","17"
"plumeless thistle","Carduus","17"
"bark beetle","Hylastes opacus","17"
"privet","Ligustrum spp.","17"
"puncturevine","Tribulus terrestris","17"
"smut","Urocystis","17"
"common grape hyacinth","Muscari botryoides","16"
"rose-grain aphid","Metopolophium dirhodum","16"
"canarygrass","Phalaris canariensis","16"
"crimson clover","Trifolium incarnatum","16"
"coyote","Canis latrans","16"
"Long's sedge","Carex longii","16"
"rattlesnake brome","Bromus briziformis","16"
"Mahaleb cherry","Prunus mahaleb","16"
"Southern corn rust","Puccinia polysora","16"
"European spindletree","Euonymus europaeus","16"
"swamp thistle","Cirsium muticum","16"
"sour cherry","Prunus cerasus","15"
"wirestem muhly","Muhlenbergia frondosa","15"
"giant sumpweed","Cyclachaena xanthifolia","15"
"lettuce aphid","Acyrthosiphon lactucae","15"
"wandering broadhead planarian","Bipalium adventitium","15"
"purple cudweed","Gamochaeta purpurea","15"
"spotted-wing drosophila","Drosophila suzukii","15"
"pansy","Viola tricolor","15"
"bulbous bluegrass","Poa bulbosa","15"
"perennial lupine","Lupinus perennis","15"
"swordleaf rush","Juncus ensifolius","15"
"European elm bark beetle, smaller European elm bark beetle","Scolytus multistriatus","15"
"giant conifer aphids","Cinara spp.","15"
"aphids","Mindarus spp.","15"
"American walnut aphid","Monelliopsis caryae","15"
"catchweed bedstraw","Galium aparine","15"
"European columbine","Aquilegia vulgaris","15"
"wayfaringtree","Viburnum lantana","14"
"lesser celandine, fig buttercup","Ficaria verna","14"
"European elm flea weevil","Orchestes alni","14"
"Elaeagnus","Elaeagnus spp.","14"
"birch leafminer","Fenusa pusilla","14"
"swamp rose","Rosa palustris","14"
"corn spurry","Spergula arvensis","14"
"aphid","Aphis folsomii","14"
"common hawthorn","Crataegus monogyna","14"
"border privet","Ligustrum obtusifolium","14"
"wild oat","Avena fatua","14"
"pearl gromwell","Lithospermum officinale","14"
"wild-proso millet","Panicum miliaceum","14"
"bulbous buttercup","Ranunculus bulbosus","13"
"soft brome","Bromus hordeaceus ssp. hordeaceus","13"
"soft brome","Bromus hordeaceus","13"
"tall thistle","Cirsium altissimum","13"
"iris yellow spot virus (IYSV)","Tospovirus IYSV","13"
"Siberian peashrub","Caragana arborescens","13"
"feverfew","Tanacetum parthenium","13"
"aphid","Aphis rumicis","13"
"hairy nightshade","Solanum physalifolium","13"
"pale dock","Rumex altissimus","13"
"fall panicum","Panicum dichotomiflorum","13"
"petty spurge","Euphorbia peplus","13"
"foxglove aphid","Aulacorthum solani","13"
"johnsongrass","Sorghum halepense","13"
"apple-mint","Mentha x villosa","12"
"garden baby's-breath","Gypsophila scorzonerifolia","12"
"fall dandelion","Scorzoneroides autumnalis","12"
"Grecian foxglove","Digitalis lanata","12"
"smallflower buttercup","Ranunculus abortivus","12"
"aphid","Acyrthosiphon spp.","12"
"toothed spurge","Euphorbia dentata","12"
"black henbane","Hyoscyamus niger","12"
"smallflower galinsoga","Galinsoga parviflora","12"
"smooth hawksbeard","Crepis capillaris","12"
"Scotch thistle","Onopordum acanthium","12"
"clover dodder","Cuscuta epithymum","12"
"mayweed, scentless chamomile","Tripleurospermum inodorum","12"
"sorghum (type unspecified)","Sorghum bicolor","12"
"yellow sugarcane aphid","Sipha flava","12"
"maiden pink","Dianthus deltoides","12"
"white sweetclover","Melilotus albus","11"
"starch grape hyacinth","Muscari neglectum","11"
"mossy stonecrop","Sedum acre","11"
"red sandspurry","Spergularia rubra","11"
"cowcockle","Vaccaria hispanica","11"
"common hawkweed","Hieracium lachenalii","11"
"aphid","Pterocallis alnifoliae","11"
"sparrow vetch","Vicia tetrasperma","11"
"aphid","Pterocomma smithiae","11"
"brown sow thistle aphid","Uroleucon sonchi","11"
"bermudagrass","Cynodon dactylon","11"
"French rose","Rosa gallica","11"
"corn poppy","Papaver rhoeas","11"
"cup rosinweed","Silphium perfoliatum","10"
"forest tent caterpillar","Malacosoma disstria","10"
"beach wormwood","Artemisia stelleriana","10"
"brittleleaf naiad","Najas minor","10"
"gingermint","Mentha x gracilis","10"
"aphid","Iziphya flabella","10"
"colonial bentgrass","Agrostis capillaris","10"
"Wisconsin weeping willow","Salix x pendulina","10"
"dwarf honeysuckle","Lonicera xylosteum","10"
"Sirex woodwasp","Sirex noctilio","10"
"caragana aphid","Acyrthosiphon caraganae","10"
"rose rosette disease (RRD)","Emaravirus RRD","10"
"English violet","Viola odorata","10"
"pear thrips","Taeniothrips inconsequens","10"
"European pine shoot moth","Rhyacionia buoliana","10"
"smallflower hairy willowherb","Epilobium parviflorum","10"
"yellow daylily","Hemerocallis lilioasphodelus","10"
"longleaf speedwell","Pseudolysimachion longifolium","10"
"perennial cornflower","Centaurea montana","10"
"yellow starthistle","Centaurea solstitialis","10"
"rough bugleweed","Lycopus asper","9"
"foxtail millet","Setaria italica","9"
"doubtful knight's-spur","Consolida ajacis","9"
"alewife","Alosa pseudoharengus","9"
"eastern flower thrips","Frankliniella tritici","9"
"boreal chickweed","Cerastium tomentosum","9"
"cutleaf blackberry","Rubus laciniatus","9"
"garden loosestrife","Lysimachia vulgaris","9"
"European black alder","Alnus glutinosa","9"
"garden cosmos","Cosmos bipinnatus","8"
"diatom","Cyclotella cryptica","8"
"Japanese hop","Humulus japonicus","8"
"fennel","Foeniculum vulgare","8"
"introduced basswood thrips","Thrips calcaratus","8"
"barley","Hordeum vulgare","8"
"wild marjoram","Origanum vulgare","8"
"poplar vagabond aphid","Mordwilkoja vagabunda","8"
"willow","Salix spp.","8"
"autumn olive","Elaeagnus umbellata var. parvifolia","8"
"tall yellow sweetclover","Melilotus altissimus","8"
"leaf spot","Stemphylium spp.","8"
"rapeseed","Brassica napus","8"
"leafcurl plum aphid","Brachycaudus helichrysi","8"
"spotted poplar aphid","Aphis maculatae","8"
"diatom","Stephanodiscus binderanus","7"
"aphid","Myzus certus","7"
"opium poppy","Papaver somniferum","7"
"salad burnet","Sanguisorba minor","7"
"diatom","Stephanodiscus subtilis","7"
"aphids","Carolinaia spp.","7"
"insidious flower bug","Orius insidiosus","7"
"winter creeper","Euonymus fortunei","7"
"Carolina fanwort, fanwort","Cabomba caroliniana","7"
"anthracnose","Colletotrichum coccodes","7"
"hollyleaf naiad","Najas marina","7"
"lemon balm","Melissa officinalis","7"
"spurge hawkmoth","Hyles euphorbiae","7"
"maple aphid","Periphyllus spp.","7"
"peach","Prunus persica","7"
"imported willow leaf beetle","Plagiodera versicolora","7"
